shipment_id,order_id,warehouse_id,tms_status,carrier,planned_departure,actual_departure
SHP-105799,ORD-105799,DC-02,LOADED,Carrier-A,2026-08-30T21:14:00,2026-08-30T20:06:00
SHP-105800,ORD-105800,DC-07,DEPARTED,Carrier-A,2026-08-30T19:29:00,2026-08-30T19:53:00
SHP-105801,ORD-105801,DC-05,DEPARTED,Carrier-D,2026-08-30T20:47:00,2026-08-30T21:07:00
SHP-105802,ORD-105802,DC-16,LOADED,Carrier-C,2026-08-30T20:33:00,2026-08-30T20:23:00
SHP-105803,ORD-105803,DC-05,PLANNED,Carrier-B,2026-08-30T20:17:00,2026-08-30T21:00:00
SHP-105804,ORD-105804,DC-18,BOOKED,Carrier-B,2026-08-30T21:32:00,2026-08-30T20:55:00
SHP-105805,ORD-105805,DC-03,DELAYED,Carrier-D,2026-08-30T20:32:00,2026-08-30T20:26:00
SHP-105806,ORD-105806,DC-16,DELAYED,Carrier-B,2026-08-30T20:06:00,2026-08-30T20:39:00
SHP-105807,ORD-105807,DC-17,PLANNED,Carrier-D,2026-08-30T20:52:00,2026-08-30T20:32:00
SHP-105808,ORD-105808,DC-02,AT_DOCK,Carrier-B,2026-08-30T20:44:00,2026-08-30T20:59:00
SHP-105809,ORD-105809,DC-15,AT_DOCK,Carrier-A,2026-08-30T22:33:00,2026-08-30T22:20:00
SHP-105810,ORD-105810,DC-14,LOADED,Carrier-D,2026-08-30T22:56:00,2026-08-30T21:43:00
SHP-105811,ORD-105811,DC-07,DEPARTED,Carrier-D,2026-08-30T22:06:00,2026-08-30T22:34:00
SHP-105812,ORD-105812,DC-02,BOOKED,Carrier-D,2026-08-30T22:17:00,2026-08-30T22:06:00
SHP-105813,ORD-105813,DC-18,BOOKED,Carrier-C,2026-08-30T21:30:00,2026-08-30T21:55:00
SHP-105814,ORD-105814,DC-05,AT_DOCK,Carrier-A,2026-08-30T21:28:00,2026-08-30T21:04:00
SHP-105815,ORD-105815,DC-16,BOOKED,Carrier-D,2026-08-30T23:53:00,2026-08-30T22:46:00
SHP-105816,ORD-105816,DC-10,DEPARTED,Carrier-D,2026-08-30T21:06:00,2026-08-30T21:19:00
SHP-105817,ORD-105817,DC-16,DELAYED,Carrier-C,2026-08-30T21:18:00,2026-08-30T21:57:00
SHP-105818,ORD-105818,DC-06,DEPARTED,Carrier-D,2026-08-30T23:43:00,2026-08-30T22:27:00
SHP-105819,ORD-105819,DC-12,AT_DOCK,Carrier-B,2026-08-30T22:09:00,2026-08-30T21:30:00
SHP-105820,ORD-105820,DC-11,DEPARTED,Carrier-C,2026-08-30T21:39:00,2026-08-30T21:58:00
SHP-105821,ORD-105821,DC-18,LOADED,Carrier-D,2026-08-30T22:22:00,2026-08-30T21:37:00
SHP-105822,ORD-105822,DC-14,BOOKED,Carrier-D,2026-08-30T22:47:00,2026-08-30T22:15:00
SHP-105823,ORD-105823,DC-04,PLANNED,Carrier-D,2026-08-30T21:35:00,2026-08-30T21:52:00
SHP-105824,ORD-105824,DC-04,PLANNED,Carrier-C,2026-08-31T00:15:00,2026-08-30T22:58:00
SHP-105825,ORD-105825,DC-07,AT_DOCK,Carrier-A,2026-08-30T22:32:00,2026-08-30T22:27:00
SHP-105826,ORD-105826,DC-03,DELAYED,Carrier-D,2026-08-30T23:32:00,2026-08-30T23:01:00
SHP-105827,ORD-105827,DC-15,LOADED,Carrier-B,2026-08-30T22:53:00,2026-08-30T23:16:00
SHP-105828,ORD-105828,DC-16,PLANNED,Carrier-B,2026-08-30T23:36:00,2026-08-30T22:53:00
SHP-105829,ORD-105829,DC-03,BOOKED,Carrier-D,2026-08-30T23:07:00,2026-08-30T23:24:00
SHP-105830,ORD-105830,DC-06,DELAYED,Carrier-B,2026-08-30T23:30:00,2026-08-30T22:46:00
SHP-105831,ORD-105831,DC-02,LOADED,Carrier-A,2026-08-30T23:16:00,2026-08-30T22:44:00
SHP-105832,ORD-105832,DC-11,PLANNED,Carrier-D,2026-08-31T00:33:00,2026-08-30T23:04:00
SHP-105833,ORD-105833,DC-18,BOOKED,Carrier-D,2026-08-31T01:05:00,2026-08-31T00:37:00
SHP-105834,ORD-105834,DC-14,AT_DOCK,Carrier-C,2026-08-31T00:36:00,2026-08-30T23:10:00
SHP-105835,ORD-105835,DC-01,AT_DOCK,Carrier-D,2026-08-31T00:30:00,2026-08-30T23:35:00
SHP-105836,ORD-105836,DC-15,AT_DOCK,Carrier-C,2026-08-30T23:51:00,2026-08-30T23:56:00
SHP-105837,ORD-105837,DC-08,BOOKED,Carrier-B,2026-08-30T23:45:00,2026-08-31T00:29:00
SHP-105838,ORD-105838,DC-03,PLANNED,Carrier-A,2026-08-31T00:43:00,2026-08-31T00:13:00
SHP-105839,ORD-105839,DC-15,PLANNED,Carrier-B,2026-08-31T00:05:00,2026-08-31T00:41:00
SHP-105840,ORD-105840,DC-15,DELAYED,Carrier-A,2026-08-31T01:07:00,2026-08-31T01:45:00
SHP-105841,ORD-105841,DC-14,DEPARTED,Carrier-C,2026-08-31T01:58:00,2026-08-31T00:55:00
SHP-105842,ORD-105842,DC-07,DELAYED,Carrier-C,2026-08-31T01:30:00,2026-08-31T01:14:00
SHP-105843,ORD-105843,DC-16,AT_DOCK,Carrier-D,2026-08-31T01:23:00,2026-08-31T01:44:00
SHP-105844,ORD-105844,DC-10,PLANNED,Carrier-A,2026-08-31T01:59:00,2026-08-31T01:19:00
SHP-105845,ORD-105845,DC-08,AT_DOCK,Carrier-D,2026-08-31T01:30:00,2026-08-31T01:17:00
SHP-105846,ORD-105846,DC-13,AT_DOCK,Carrier-D,2026-08-31T03:13:00,2026-08-31T01:55:00
SHP-105847,ORD-105847,DC-13,PLANNED,Carrier-D,2026-08-31T02:40:00,2026-08-31T01:29:00
SHP-105848,ORD-105848,DC-04,LOADED,Carrier-D,2026-08-31T02:05:00,2026-08-31T02:35:00
SHP-105849,ORD-105849,DC-17,DEPARTED,Carrier-B,2026-08-31T02:50:00,2026-08-31T03:00:00
SHP-105850,ORD-105850,DC-11,PLANNED,Carrier-A,2026-08-31T01:49:00,2026-08-31T01:37:00
SHP-105851,ORD-105851,DC-07,DELAYED,Carrier-C,2026-08-31T02:48:00,2026-08-31T03:05:00
SHP-105852,ORD-105852,DC-02,LOADED,Carrier-C,2026-08-31T02:57:00,2026-08-31T01:36:00
SHP-105853,ORD-105853,DC-08,DELAYED,Carrier-D,2026-08-31T02:35:00,2026-08-31T02:41:00
SHP-105854,ORD-105854,DC-08,LOADED,Carrier-C,2026-08-31T04:52:00,2026-08-31T03:25:00
SHP-105855,ORD-105855,DC-03,DELAYED,Carrier-A,2026-08-31T03:42:00,2026-08-31T03:16:00
SHP-105856,ORD-105856,DC-01,DEPARTED,Carrier-A,2026-08-31T04:41:00,2026-08-31T03:17:00
SHP-105857,ORD-105857,DC-07,DELAYED,Carrier-B,2026-08-31T05:02:00,2026-08-31T03:39:00
SHP-105858,ORD-105858,DC-10,DELAYED,Carrier-D,2026-08-31T03:44:00,2026-08-31T02:34:00
SHP-105859,ORD-105859,DC-10,BOOKED,Carrier-B,2026-08-31T03:15:00,2026-08-31T02:50:00
SHP-105860,ORD-105860,DC-15,BOOKED,Carrier-C,2026-08-31T05:58:00,2026-08-31T04:43:00
SHP-105861,ORD-105861,DC-14,PLANNED,Carrier-C,2026-08-31T03:47:00,2026-08-31T03:02:00
SHP-105862,ORD-105862,DC-11,AT_DOCK,Carrier-B,2026-08-31T03:28:00,2026-08-31T03:56:00
SHP-105863,ORD-105863,DC-10,DEPARTED,Carrier-B,2026-08-31T05:23:00,2026-08-31T04:30:00
SHP-105864,ORD-105864,DC-14,BOOKED,Carrier-A,2026-08-31T03:02:00,2026-08-31T03:33:00
SHP-105865,ORD-105865,DC-04,AT_DOCK,Carrier-A,2026-08-31T04:02:00,2026-08-31T04:37:00
SHP-105866,ORD-105866,DC-14,AT_DOCK,Carrier-B,2026-08-31T04:27:00,2026-08-31T04:13:00
SHP-105867,ORD-105867,DC-04,DELAYED,Carrier-D,2026-08-31T06:23:00,2026-08-31T05:12:00
SHP-105868,ORD-105868,DC-13,BOOKED,Carrier-D,2026-08-31T03:44:00,2026-08-31T04:28:00
SHP-105869,ORD-105869,DC-18,AT_DOCK,Carrier-D,2026-08-31T05:59:00,2026-08-31T04:42:00
SHP-105870,ORD-105870,DC-15,PLANNED,Carrier-B,2026-08-31T04:57:00,2026-08-31T05:12:00
SHP-105871,ORD-105871,DC-13,BOOKED,Carrier-A,2026-08-31T06:41:00,2026-08-31T05:30:00
SHP-105872,ORD-105872,DC-13,PLANNED,Carrier-B,2026-08-31T06:21:00,2026-08-31T05:24:00
SHP-105873,ORD-105873,DC-15,LOADED,Carrier-A,2026-08-31T07:37:00,2026-08-31T06:58:00
SHP-105874,ORD-105874,DC-18,AT_DOCK,Carrier-A,2026-08-31T06:36:00,2026-08-31T06:28:00
SHP-105875,ORD-105875,DC-03,LOADED,Carrier-D,2026-08-31T05:25:00,2026-08-31T06:08:00
SHP-105876,ORD-105876,DC-05,AT_DOCK,Carrier-A,2026-08-31T04:48:00,2026-08-31T05:25:00
SHP-105877,ORD-105877,DC-08,PLANNED,Carrier-C,2026-08-31T05:04:00,2026-08-31T05:37:00
SHP-105878,ORD-105878,DC-09,LOADED,Carrier-A,2026-08-31T07:11:00,2026-08-31T06:07:00
SHP-105879,ORD-105879,DC-14,DELAYED,Carrier-A,2026-08-31T07:46:00,2026-08-31T06:32:00
SHP-105880,ORD-105880,DC-11,LOADED,Carrier-B,2026-08-31T07:40:00,2026-08-31T06:34:00
SHP-105881,ORD-105881,DC-13,DELAYED,Carrier-D,2026-08-31T07:20:00,2026-08-31T07:37:00
SHP-105882,ORD-105882,DC-15,DEPARTED,Carrier-A,2026-08-31T07:53:00,2026-08-31T07:03:00
SHP-105883,ORD-105883,DC-03,BOOKED,Carrier-A,2026-08-31T08:23:00,2026-08-31T07:56:00
SHP-105884,ORD-105884,DC-02,DEPARTED,Carrier-C,2026-08-31T06:56:00,2026-08-31T07:21:00
SHP-105885,ORD-105885,DC-11,AT_DOCK,Carrier-B,2026-08-31T08:45:00,2026-08-31T07:26:00
SHP-105886,ORD-105886,DC-11,PLANNED,Carrier-D,2026-08-31T09:35:00,2026-08-31T08:33:00
SHP-105887,ORD-105887,DC-06,DEPARTED,Carrier-D,2026-08-31T09:44:00,2026-08-31T08:15:00
SHP-105888,ORD-105888,DC-12,DELAYED,Carrier-D,2026-08-31T09:05:00,2026-08-31T08:18:00
SHP-105889,ORD-105889,DC-18,DELAYED,Carrier-D,2026-08-31T07:19:00,2026-08-31T07:45:00
SHP-105890,ORD-105890,DC-14,PLANNED,Carrier-B,2026-08-31T09:31:00,2026-08-31T08:20:00
SHP-105891,ORD-105891,DC-04,BOOKED,Carrier-C,2026-08-31T08:17:00,2026-08-31T08:11:00
SHP-105892,ORD-105892,DC-15,DEPARTED,Carrier-A,2026-08-31T08:42:00,2026-08-31T07:27:00
SHP-105893,ORD-105893,DC-11,DELAYED,Carrier-C,2026-08-31T08:47:00,2026-08-31T08:38:00
SHP-105894,ORD-105894,DC-13,AT_DOCK,Carrier-A,2026-08-31T09:37:00,2026-08-31T08:40:00
SHP-105895,ORD-105895,DC-14,DEPARTED,Carrier-A,2026-08-31T08:33:00,2026-08-31T07:44:00
SHP-105896,ORD-105896,DC-05,BOOKED,Carrier-A,2026-08-31T10:17:00,2026-08-31T09:32:00
SHP-105897,ORD-105897,DC-12,DELAYED,Carrier-A,2026-08-31T10:40:00,2026-08-31T09:33:00
SHP-105898,ORD-105898,DC-17,BOOKED,Carrier-C,2026-08-31T09:04:00,2026-08-31T09:46:00
SHP-105899,ORD-105899,DC-02,AT_DOCK,Carrier-D,2026-08-31T09:59:00,2026-08-31T09:23:00
SHP-105900,ORD-105900,DC-06,DEPARTED,Carrier-A,2026-08-31T08:27:00,2026-08-31T09:03:00
SHP-105901,ORD-105901,DC-15,PLANNED,Carrier-C,2026-08-31T10:42:00,2026-08-31T10:28:00
SHP-105902,ORD-105902,DC-06,PLANNED,Carrier-C,2026-08-31T11:20:00,2026-08-31T10:33:00
SHP-105903,ORD-105903,DC-07,AT_DOCK,Carrier-B,2026-08-31T09:45:00,2026-08-31T10:06:00
SHP-105904,ORD-105904,DC-03,DELAYED,Carrier-C,2026-08-31T10:42:00,2026-08-31T09:31:00
SHP-105905,ORD-105905,DC-16,DEPARTED,Carrier-A,2026-08-31T11:00:00,2026-08-31T10:33:00
SHP-105906,ORD-105906,DC-15,BOOKED,Carrier-C,2026-08-31T11:25:00,2026-08-31T09:59:00
SHP-105907,ORD-105907,DC-14,BOOKED,Carrier-B,2026-08-31T10:28:00,2026-08-31T09:24:00
SHP-105908,ORD-105908,DC-01,PLANNED,Carrier-C,2026-08-31T12:11:00,2026-08-31T10:46:00
SHP-105909,ORD-105909,DC-13,BOOKED,Carrier-C,2026-08-31T11:02:00,2026-08-31T10:52:00
SHP-105910,ORD-105910,DC-07,DELAYED,Carrier-D,2026-08-31T11:00:00,2026-08-31T11:34:00
SHP-105911,ORD-105911,DC-03,LOADED,Carrier-C,2026-08-31T10:34:00,2026-08-31T11:07:00
SHP-105912,ORD-105912,DC-12,LOADED,Carrier-D,2026-08-31T10:41:00,2026-08-31T11:19:00
SHP-105913,ORD-105913,DC-04,LOADED,Carrier-D,2026-08-31T12:44:00,2026-08-31T11:15:00
SHP-105914,ORD-105914,DC-14,PLANNED,Carrier-A,2026-08-31T11:19:00,2026-08-31T10:47:00
SHP-105915,ORD-105915,DC-11,DELAYED,Carrier-C,2026-08-31T11:50:00,2026-08-31T12:18:00
SHP-105916,ORD-105916,DC-16,DELAYED,Carrier-D,2026-08-31T12:04:00,2026-08-31T11:52:00
SHP-105917,ORD-105917,DC-02,PLANNED,Carrier-B,2026-08-31T10:33:00,2026-08-31T11:14:00
SHP-105918,ORD-105918,DC-09,BOOKED,Carrier-D,2026-08-31T13:42:00,2026-08-31T12:40:00
SHP-105919,ORD-105919,DC-05,BOOKED,Carrier-C,2026-08-31T13:16:00,2026-08-31T12:32:00
SHP-105920,ORD-105920,DC-15,AT_DOCK,Carrier-D,2026-08-31T12:02:00,2026-08-31T12:16:00
SHP-105921,ORD-105921,DC-16,DEPARTED,Carrier-C,2026-08-31T12:30:00,2026-08-31T12:56:00
SHP-105922,ORD-105922,DC-02,LOADED,Carrier-C,2026-08-31T13:04:00,2026-08-31T13:22:00
SHP-105923,ORD-105923,DC-07,LOADED,Carrier-D,2026-08-31T11:31:00,2026-08-31T12:00:00
SHP-105924,ORD-105924,DC-09,AT_DOCK,Carrier-D,2026-08-31T13:27:00,2026-08-31T13:49:00
SHP-105925,ORD-105925,DC-05,AT_DOCK,Carrier-B,2026-08-31T14:35:00,2026-08-31T13:31:00
SHP-105926,ORD-105926,DC-04,AT_DOCK,Carrier-C,2026-08-31T11:50:00,2026-08-31T12:22:00
SHP-105927,ORD-105927,DC-01,BOOKED,Carrier-B,2026-08-31T13:33:00,2026-08-31T13:45:00
SHP-105928,ORD-105928,DC-09,AT_DOCK,Carrier-A,2026-08-31T14:00:00,2026-08-31T12:54:00
SHP-105929,ORD-105929,DC-15,BOOKED,Carrier-C,2026-08-31T13:00:00,2026-08-31T12:43:00
SHP-105930,ORD-105930,DC-08,LOADED,Carrier-D,2026-08-31T12:29:00,2026-08-31T12:53:00
SHP-105931,ORD-105931,DC-16,LOADED,Carrier-B,2026-08-31T13:45:00,2026-08-31T13:04:00
SHP-105932,ORD-105932,DC-17,DELAYED,Carrier-C,2026-08-31T14:03:00,2026-08-31T13:49:00
SHP-105933,ORD-105933,DC-05,PLANNED,Carrier-A,2026-08-31T13:08:00,2026-08-31T13:01:00
SHP-105934,ORD-105934,DC-02,PLANNED,Carrier-C,2026-08-31T15:07:00,2026-08-31T14:29:00
SHP-105935,ORD-105935,DC-03,PLANNED,Carrier-B,2026-08-31T14:57:00,2026-08-31T14:19:00
SHP-105936,ORD-105936,DC-04,BOOKED,Carrier-C,2026-08-31T14:45:00,2026-08-31T15:25:00
SHP-105937,ORD-105937,DC-09,BOOKED,Carrier-A,2026-08-31T13:37:00,2026-08-31T13:51:00
SHP-105938,ORD-105938,DC-13,BOOKED,Carrier-D,2026-08-31T16:00:00,2026-08-31T14:48:00
SHP-105939,ORD-105939,DC-13,BOOKED,Carrier-C,2026-08-31T15:00:00,2026-08-31T15:20:00
SHP-105940,ORD-105940,DC-05,LOADED,Carrier-A,2026-08-31T16:11:00,2026-08-31T15:35:00
SHP-105941,ORD-105941,DC-03,BOOKED,Carrier-A,2026-08-31T16:13:00,2026-08-31T14:44:00
SHP-105942,ORD-105942,DC-13,DELAYED,Carrier-C,2026-08-31T15:20:00,2026-08-31T14:18:00
SHP-105943,ORD-105943,DC-10,DELAYED,Carrier-D,2026-08-31T15:54:00,2026-08-31T16:10:00
SHP-105944,ORD-105944,DC-08,BOOKED,Carrier-C,2026-08-31T14:35:00,2026-08-31T14:22:00
SHP-105945,ORD-105945,DC-02,LOADED,Carrier-A,2026-08-31T15:20:00,2026-08-31T14:35:00
SHP-105946,ORD-105946,DC-17,DELAYED,Carrier-D,2026-08-31T16:18:00,2026-08-31T15:50:00
SHP-105947,ORD-105947,DC-17,LOADED,Carrier-B,2026-08-31T14:35:00,2026-08-31T14:50:00
SHP-105948,ORD-105948,DC-10,PLANNED,Carrier-B,2026-08-31T15:36:00,2026-08-31T16:00:00
SHP-105949,ORD-105949,DC-09,LOADED,Carrier-B,2026-08-31T16:21:00,2026-08-31T16:09:00
SHP-105950,ORD-105950,DC-18,AT_DOCK,Carrier-B,2026-08-31T16:54:00,2026-08-31T15:51:00
SHP-105951,ORD-105951,DC-07,PLANNED,Carrier-C,2026-08-31T16:14:00,2026-08-31T16:53:00
SHP-105952,ORD-105952,DC-07,DELAYED,Carrier-A,2026-08-31T15:28:00,2026-08-31T15:49:00
SHP-105953,ORD-105953,DC-01,LOADED,Carrier-D,2026-08-31T17:31:00,2026-08-31T16:04:00
SHP-105954,ORD-105954,DC-15,DELAYED,Carrier-A,2026-08-31T15:28:00,2026-08-31T16:12:00
SHP-105955,ORD-105955,DC-10,LOADED,Carrier-B,2026-08-31T16:24:00,2026-08-31T17:06:00
SHP-105956,ORD-105956,DC-15,AT_DOCK,Carrier-A,2026-08-31T16:44:00,2026-08-31T16:12:00
SHP-105957,ORD-105957,DC-17,LOADED,Carrier-D,2026-08-31T17:18:00,2026-08-31T16:18:00
SHP-105958,ORD-105958,DC-03,DELAYED,Carrier-D,2026-08-31T17:43:00,2026-08-31T17:31:00
SHP-105959,ORD-105959,DC-01,DEPARTED,Carrier-A,2026-08-31T15:39:00,2026-08-31T16:16:00
SHP-105960,ORD-105960,DC-18,BOOKED,Carrier-A,2026-08-31T16:56:00,2026-08-31T16:29:00
SHP-105961,ORD-105961,DC-03,BOOKED,Carrier-B,2026-08-31T17:59:00,2026-08-31T17:01:00
SHP-105962,ORD-105962,DC-12,AT_DOCK,Carrier-D,2026-08-31T17:01:00,2026-08-31T17:19:00
SHP-105963,ORD-105963,DC-03,AT_DOCK,Carrier-C,2026-08-31T16:02:00,2026-08-31T16:44:00
SHP-105964,ORD-105964,DC-01,PLANNED,Carrier-B,2026-08-31T18:11:00,2026-08-31T17:57:00
SHP-105965,ORD-105965,DC-11,LOADED,Carrier-A,2026-08-31T19:38:00,2026-08-31T18:13:00
SHP-105966,ORD-105966,DC-08,PLANNED,Carrier-B,2026-08-31T18:02:00,2026-08-31T17:23:00
SHP-105967,ORD-105967,DC-12,DELAYED,Carrier-A,2026-08-31T17:36:00,2026-08-31T18:19:00
SHP-105968,ORD-105968,DC-16,DEPARTED,Carrier-C,2026-08-31T17:58:00,2026-08-31T18:41:00
SHP-105969,ORD-105969,DC-12,AT_DOCK,Carrier-C,2026-08-31T19:28:00,2026-08-31T18:48:00
SHP-105970,ORD-105970,DC-18,AT_DOCK,Carrier-B,2026-08-31T19:08:00,2026-08-31T18:15:00
SHP-105971,ORD-105971,DC-01,DEPARTED,Carrier-B,2026-08-31T17:57:00,2026-08-31T18:35:00
SHP-105972,ORD-105972,DC-13,DEPARTED,Carrier-A,2026-08-31T19:27:00,2026-08-31T18:56:00
SHP-105973,ORD-105973,DC-18,AT_DOCK,Carrier-D,2026-08-31T19:30:00,2026-08-31T18:55:00
SHP-105974,ORD-105974,DC-08,PLANNED,Carrier-C,2026-08-31T18:45:00,2026-08-31T18:07:00
SHP-105975,ORD-105975,DC-05,LOADED,Carrier-A,2026-08-31T19:51:00,2026-08-31T20:00:00
SHP-105976,ORD-105976,DC-02,LOADED,Carrier-D,2026-08-31T20:54:00,2026-08-31T19:51:00
SHP-105977,ORD-105977,DC-10,BOOKED,Carrier-D,2026-08-31T19:52:00,2026-08-31T18:54:00
SHP-105978,ORD-105978,DC-07,DEPARTED,Carrier-B,2026-08-31T20:27:00,2026-08-31T19:17:00
SHP-105979,ORD-105979,DC-06,PLANNED,Carrier-D,2026-08-31T19:45:00,2026-08-31T19:57:00
SHP-105980,ORD-105980,DC-06,DELAYED,Carrier-C,2026-08-31T20:19:00,2026-08-31T19:02:00
SHP-105981,ORD-105981,DC-09,LOADED,Carrier-A,2026-08-31T19:40:00,2026-08-31T19:13:00
SHP-105982,ORD-105982,DC-10,BOOKED,Carrier-D,2026-08-31T19:46:00,2026-08-31T20:20:00
SHP-105983,ORD-105983,DC-02,AT_DOCK,Carrier-B,2026-08-31T18:30:00,2026-08-31T19:11:00
SHP-105984,ORD-105984,DC-10,DELAYED,Carrier-A,2026-08-31T19:54:00,2026-08-31T20:02:00
SHP-105985,ORD-105985,DC-07,DELAYED,Carrier-B,2026-08-31T19:27:00,2026-08-31T19:22:00
SHP-105986,ORD-105986,DC-10,LOADED,Carrier-A,2026-08-31T20:23:00,2026-08-31T20:34:00
SHP-105987,ORD-105987,DC-06,DELAYED,Carrier-A,2026-08-31T20:51:00,2026-08-31T20:08:00
SHP-105988,ORD-105988,DC-12,DELAYED,Carrier-A,2026-08-31T21:03:00,2026-08-31T20:41:00
SHP-105989,ORD-105989,DC-09,DEPARTED,Carrier-C,2026-08-31T21:09:00,2026-08-31T20:23:00
SHP-105990,ORD-105990,DC-18,BOOKED,Carrier-B,2026-08-31T21:44:00,2026-08-31T20:27:00
SHP-105991,ORD-105991,DC-10,AT_DOCK,Carrier-C,2026-08-31T22:27:00,2026-08-31T21:08:00
SHP-105992,ORD-105992,DC-06,AT_DOCK,Carrier-D,2026-08-31T21:59:00,2026-08-31T20:50:00
SHP-105993,ORD-105993,DC-14,AT_DOCK,Carrier-B,2026-08-31T20:47:00,2026-08-31T21:29:00
SHP-105994,ORD-105994,DC-11,AT_DOCK,Carrier-D,2026-08-31T21:57:00,2026-08-31T21:20:00
SHP-105995,ORD-105995,DC-16,BOOKED,Carrier-C,2026-08-31T21:18:00,2026-08-31T20:44:00
SHP-105996,ORD-105996,DC-09,PLANNED,Carrier-B,2026-08-31T20:56:00,2026-08-31T20:47:00
SHP-105997,ORD-105997,DC-11,BOOKED,Carrier-B,2026-08-31T21:01:00,2026-08-31T21:10:00
SHP-105998,ORD-105998,DC-01,BOOKED,Carrier-A,2026-08-31T23:10:00,2026-08-31T22:01:00
SHP-105999,ORD-105999,DC-11,DELAYED,Carrier-B,2026-08-31T21:36:00,2026-08-31T21:22:00
SHP-106000,ORD-106000,DC-07,AT_DOCK,Carrier-D,2026-08-31T22:53:00,2026-08-31T21:49:00
SHP-106001,ORD-106001,DC-09,PLANNED,Carrier-C,2026-08-31T22:06:00,2026-08-31T22:16:00
SHP-106002,ORD-106002,DC-07,PLANNED,Carrier-A,2026-08-31T23:20:00,2026-08-31T22:49:00
SHP-106003,ORD-106003,DC-08,DELAYED,Carrier-D,2026-08-31T23:30:00,2026-08-31T22:14:00
SHP-106004,ORD-106004,DC-15,AT_DOCK,Carrier-D,2026-08-31T23:19:00,2026-08-31T22:47:00
SHP-106005,ORD-106005,DC-07,DEPARTED,Carrier-A,2026-08-31T21:02:00,2026-08-31T21:26:00
SHP-106006,ORD-106006,DC-02,LOADED,Carrier-A,2026-08-31T23:17:00,2026-08-31T22:21:00
SHP-106007,ORD-106007,DC-11,DEPARTED,Carrier-C,2026-08-31T22:13:00,2026-08-31T22:38:00
SHP-106008,ORD-106008,DC-16,DEPARTED,Carrier-B,2026-09-01T00:24:00,2026-08-31T23:18:00
SHP-106009,ORD-106009,DC-15,LOADED,Carrier-C,2026-08-31T21:43:00,2026-08-31T22:00:00
SHP-106010,ORD-106010,DC-05,PLANNED,Carrier-C,2026-08-31T23:36:00,2026-08-31T22:15:00
SHP-106011,ORD-106011,DC-18,PLANNED,Carrier-D,2026-08-31T23:51:00,2026-09-01T00:08:00
SHP-106012,ORD-106012,DC-18,PLANNED,Carrier-B,2026-09-01T00:30:00,2026-08-31T23:00:00
SHP-106013,ORD-106013,DC-02,DELAYED,Carrier-A,2026-09-01T00:56:00,2026-09-01T00:12:00
SHP-106014,ORD-106014,DC-11,AT_DOCK,Carrier-C,2026-09-01T00:45:00,2026-09-01T00:26:00
SHP-106015,ORD-106015,DC-14,BOOKED,Carrier-D,2026-08-31T23:58:00,2026-08-31T23:47:00
SHP-106016,ORD-106016,DC-01,DELAYED,Carrier-D,2026-08-31T22:30:00,2026-08-31T23:12:00
SHP-106017,ORD-106017,DC-07,AT_DOCK,Carrier-D,2026-09-01T01:04:00,2026-09-01T00:09:00
SHP-106018,ORD-106018,DC-06,DELAYED,Carrier-D,2026-08-31T23:06:00,2026-08-31T23:37:00
SHP-106019,ORD-106019,DC-06,BOOKED,Carrier-A,2026-08-31T23:34:00,2026-08-31T23:18:00
SHP-106020,ORD-106020,DC-16,LOADED,Carrier-D,2026-09-01T00:52:00,2026-09-01T01:08:00
SHP-106021,ORD-106021,DC-14,AT_DOCK,Carrier-C,2026-09-01T00:58:00,2026-09-01T00:20:00
SHP-106022,ORD-106022,DC-08,LOADED,Carrier-C,2026-09-01T00:26:00,2026-08-31T23:43:00
SHP-106023,ORD-106023,DC-08,DEPARTED,Carrier-D,2026-09-01T01:23:00,2026-09-01T00:06:00
SHP-106024,ORD-106024,DC-16,BOOKED,Carrier-D,2026-09-01T00:46:00,2026-09-01T01:00:00
SHP-106025,ORD-106025,DC-16,LOADED,Carrier-C,2026-09-01T01:17:00,2026-09-01T01:29:00
SHP-106026,ORD-106026,DC-05,PLANNED,Carrier-A,2026-09-01T02:12:00,2026-09-01T01:34:00
SHP-106027,ORD-106027,DC-08,LOADED,Carrier-C,2026-09-01T01:42:00,2026-09-01T01:11:00
SHP-106028,ORD-106028,DC-07,BOOKED,Carrier-A,2026-09-01T01:26:00,2026-09-01T01:00:00
SHP-106029,ORD-106029,DC-04,DEPARTED,Carrier-B,2026-09-01T00:28:00,2026-09-01T00:06:00
SHP-106030,ORD-106030,DC-16,DEPARTED,Carrier-B,2026-09-01T01:48:00,2026-09-01T00:58:00
SHP-106031,ORD-106031,DC-15,LOADED,Carrier-B,2026-09-01T03:16:00,2026-09-01T02:28:00
SHP-106032,ORD-106032,DC-17,PLANNED,Carrier-C,2026-09-01T03:23:00,2026-09-01T03:01:00
SHP-106033,ORD-106033,DC-01,PLANNED,Carrier-A,2026-09-01T01:52:00,2026-09-01T02:20:00
SHP-106034,ORD-106034,DC-13,BOOKED,Carrier-D,2026-09-01T02:09:00,2026-09-01T02:48:00
SHP-106035,ORD-106035,DC-09,DELAYED,Carrier-B,2026-09-01T03:31:00,2026-09-01T02:19:00
SHP-106036,ORD-106036,DC-13,LOADED,Carrier-C,2026-09-01T01:41:00,2026-09-01T01:58:00
SHP-106037,ORD-106037,DC-04,BOOKED,Carrier-A,2026-09-01T04:18:00,2026-09-01T02:48:00
