robot_id,warehouse_id,event_time,ingest_time,zone,battery_soc,speed_mps,localization_confidence,telemetry_quality
RBT-0607,DC-16,2026-08-24T07:16:00,2026-08-24T07:16:30,DC-16-Z04,17,1.27,0.693,GOOD
RBT-0607,DC-16,2026-08-24T07:21:00,2026-08-24T07:21:04,DC-16-Z06,14,0,0.881,GOOD
RBT-0607,DC-16,2026-08-24T07:24:00,2026-08-24T07:24:51,DC-16-Z10,17,0.97,0.713,GOOD
RBT-0608,DC-16,2026-08-11T06:01:00,2026-08-11T06:02:18,DC-16-Z04,52,0.69,0.708,GOOD
RBT-0608,DC-16,2026-08-11T06:05:00,2026-08-11T06:05:03,DC-16-Z03,54,1.16,0.906,GOOD
RBT-0608,DC-16,2026-08-11T06:09:00,2026-08-11T06:10:09,DC-16-Z10,51,1.34,0.865,GOOD
RBT-0608,DC-16,2026-08-11T06:14:00,2026-08-11T06:14:58,DC-16-Z07,53,1.19,0.812,GOOD
RBT-0608,DC-16,2026-08-11T06:19:00,2026-08-11T06:19:16,DC-16-Z09,49,1.18,0.829,GOOD
RBT-0608,DC-16,2026-08-11T06:26:00,2026-08-11T06:26:56,DC-16-Z06,51,0.88,0.896,GOOD
RBT-0608,DC-16,2026-08-11T06:31:00,2026-08-11T06:32:17,DC-16-Z06,53,2.12,0.792,GOOD
RBT-0608,DC-16,2026-08-11T06:35:00,2026-08-11T06:36:25,DC-16-Z04,52,0.65,0.7,GOOD
RBT-0608,DC-16,2026-08-11T06:39:00,2026-08-11T06:39:09,DC-16-Z12,49,0.88,0.955,UNCERTAIN
RBT-0608,DC-16,2026-08-11T06:44:00,2026-08-11T06:44:45,DC-16-Z11,51,0.18,0.942,GOOD
RBT-0608,DC-16,2026-08-11T06:49:00,2026-08-11T06:50:24,DC-16-Z11,52,1.52,0.74,GOOD
RBT-0608,DC-16,2026-08-11T06:56:00,2026-08-11T06:56:44,DC-16-Z08,48,1.04,0.873,GOOD
RBT-0608,DC-16,2026-08-11T07:01:00,2026-08-11T07:02:11,DC-16-Z06,47,0.98,0.737,GOOD
RBT-0608,DC-16,2026-08-11T07:04:00,2026-08-11T07:05:36,DC-16-Z04,50,0.88,0.71,GOOD
RBT-0608,DC-16,2026-08-11T07:11:00,2026-08-11T07:11:12,DC-16-Z11,47,1.38,0.734,GOOD
RBT-0608,DC-16,2026-08-11T07:15:00,2026-08-11T07:16:11,DC-16-Z02,47,1.17,0.885,UNCERTAIN
RBT-0608,DC-16,2026-08-11T07:21:00,2026-08-11T07:21:14,DC-16-Z02,46,1.15,0.866,STALE
RBT-0608,DC-16,2026-08-11T07:25:00,2026-08-11T07:26:27,DC-16-Z11,48,1.11,0.981,GOOD
RBT-0609,DC-16,2026-08-14T06:01:00,2026-08-14T06:01:04,DC-16-Z06,17,1.15,0.696,GOOD
RBT-0609,DC-16,2026-08-14T06:05:00,2026-08-14T06:05:39,DC-16-Z01,14,0.76,0.907,UNCERTAIN
RBT-0609,DC-16,2026-08-14T06:09:00,2026-08-14T06:10:13,DC-16-Z08,15,0.88,0.696,GOOD
RBT-0609,DC-16,2026-08-14T06:16:00,2026-08-14T06:16:09,DC-16-Z03,15,0.92,0.739,UNCERTAIN
RBT-0609,DC-16,2026-08-14T06:19:00,2026-08-14T06:19:07,DC-16-Z08,15,2.12,0.718,GOOD
RBT-0609,DC-16,2026-08-14T06:24:00,2026-08-14T06:25:31,DC-16-Z12,16,0.75,0.933,STALE
RBT-0609,DC-16,2026-08-14T06:29:00,2026-08-14T06:30:29,DC-16-Z09,16,1.5,0.784,UNCERTAIN
RBT-0609,DC-16,2026-08-14T06:34:00,2026-08-14T06:34:04,DC-16-Z07,13,1.84,0.685,UNCERTAIN
RBT-0609,DC-16,2026-08-14T06:39:00,2026-08-14T06:39:48,DC-16-Z01,12,0.38,0.8,GOOD
RBT-0609,DC-16,2026-08-14T06:46:00,2026-08-14T06:47:09,DC-16-Z08,16,1.55,0.704,GOOD
RBT-0609,DC-16,2026-08-14T06:50:00,2026-08-14T06:51:37,DC-16-Z01,16,0.54,0.88,GOOD
RBT-0609,DC-16,2026-08-14T06:55:00,2026-08-14T06:55:33,DC-16-Z11,16,0.83,0.816,GOOD
RBT-0609,DC-16,2026-08-14T07:00:00,2026-08-14T07:01:25,DC-16-Z11,15,0.96,0.79,GOOD
RBT-0609,DC-16,2026-08-14T07:04:00,2026-08-14T07:04:07,DC-16-Z02,15,0.36,0.867,GOOD
RBT-0609,DC-16,2026-08-14T07:10:00,2026-08-14T07:11:01,DC-16-Z04,12,1.26,0.746,GOOD
RBT-0609,DC-16,2026-08-14T07:16:00,2026-08-14T07:16:57,DC-16-Z10,15,0.89,0.911,GOOD
RBT-0609,DC-16,2026-08-14T07:20:00,2026-08-14T07:21:13,DC-16-Z01,12,1.46,0.738,GOOD
RBT-0609,DC-16,2026-08-14T07:26:00,2026-08-14T07:27:04,DC-16-Z04,12,1.6,0.851,GOOD
RBT-0610,DC-16,2026-08-22T06:00:00,2026-08-22T06:00:32,DC-16-Z01,15,1.49,0.707,GOOD
RBT-0610,DC-16,2026-08-22T06:06:00,2026-08-22T06:07:06,DC-16-Z05,17,0.78,0.755,GOOD
RBT-0610,DC-16,2026-08-22T06:09:00,2026-08-22T06:09:37,DC-16-Z06,16,2.07,0.684,GOOD
RBT-0610,DC-16,2026-08-22T06:16:00,2026-08-22T06:16:17,DC-16-Z01,17,0.83,0.957,GOOD
RBT-0610,DC-16,2026-08-22T06:21:00,2026-08-22T06:22:20,DC-16-Z10,17,0.93,0.9,GOOD
RBT-0610,DC-16,2026-08-22T06:25:00,2026-08-22T06:25:22,DC-16-Z06,17,0.7,0.996,GOOD
RBT-0610,DC-16,2026-08-22T06:29:00,2026-08-22T06:29:56,DC-16-Z07,17,1.23,0.945,GOOD
RBT-0610,DC-16,2026-08-22T06:36:00,2026-08-22T06:36:42,DC-16-Z07,16,1.7,0.723,GOOD
RBT-0610,DC-16,2026-08-22T06:41:00,2026-08-22T06:42:24,DC-16-Z06,12,0.72,0.988,GOOD
RBT-0610,DC-16,2026-08-22T06:45:00,2026-08-22T06:45:43,DC-16-Z02,12,1.3,0.849,UNCERTAIN
RBT-0610,DC-16,2026-08-22T06:49:00,2026-08-22T06:50:39,DC-16-Z07,12,2.09,0.938,GOOD
RBT-0610,DC-16,2026-08-22T06:54:00,2026-08-22T06:54:41,DC-16-Z05,13,1.15,0.816,GOOD
RBT-0610,DC-16,2026-08-22T07:01:00,2026-08-22T07:01:02,DC-16-Z08,15,1.88,0.768,GOOD
RBT-0610,DC-16,2026-08-22T07:04:00,2026-08-22T07:04:37,DC-16-Z11,13,0.84,0.695,UNCERTAIN
RBT-0610,DC-16,2026-08-22T07:11:00,2026-08-22T07:11:43,DC-16-Z02,11,1.12,0.777,GOOD
RBT-0610,DC-16,2026-08-22T07:15:00,2026-08-22T07:15:41,DC-16-Z06,11,0.42,0.957,GOOD
RBT-0610,DC-16,2026-08-22T07:21:00,2026-08-22T07:22:36,DC-16-Z01,11,0.79,0.779,GOOD
RBT-0610,DC-16,2026-08-22T07:25:00,2026-08-22T07:25:32,DC-16-Z12,11,1.46,0.738,GOOD
RBT-0611,DC-16,2026-08-19T06:00:00,2026-08-19T06:01:25,DC-16-Z08,27,1.7,0.842,GOOD
RBT-0611,DC-16,2026-08-19T06:06:00,2026-08-19T06:06:16,DC-16-Z05,24,0.83,0.831,GOOD
RBT-0611,DC-16,2026-08-19T06:11:00,2026-08-19T06:12:30,DC-16-Z01,27,1.95,0.74,GOOD
RBT-0611,DC-16,2026-08-19T06:14:00,2026-08-19T06:14:35,DC-16-Z10,27,1.16,0.89,GOOD
RBT-0611,DC-16,2026-08-19T06:21:00,2026-08-19T06:22:13,DC-16-Z07,23,1.52,0.798,GOOD
RBT-0611,DC-16,2026-08-19T06:24:00,2026-08-19T06:25:32,DC-16-Z06,27,1.19,0.934,GOOD
RBT-0611,DC-16,2026-08-19T06:29:00,2026-08-19T06:30:11,DC-16-Z10,25,1.44,0.682,GOOD
RBT-0611,DC-16,2026-08-19T06:34:00,2026-08-19T06:35:23,DC-16-Z11,25,1.11,0.926,GOOD
RBT-0611,DC-16,2026-08-19T06:41:00,2026-08-19T06:41:07,DC-16-Z10,22,1.13,0.78,GOOD
RBT-0611,DC-16,2026-08-19T06:46:00,2026-08-19T06:47:09,DC-16-Z02,26,0.95,0.781,GOOD
RBT-0611,DC-16,2026-08-19T06:51:00,2026-08-19T06:52:24,DC-16-Z03,22,1.32,0.799,GOOD
RBT-0611,DC-16,2026-08-19T06:55:00,2026-08-19T06:56:19,DC-16-Z06,22,0,0.948,GOOD
RBT-0611,DC-16,2026-08-19T07:00:00,2026-08-19T07:00:55,DC-16-Z08,25,1.2,0.963,GOOD
RBT-0611,DC-16,2026-08-19T07:04:00,2026-08-19T07:05:12,DC-16-Z06,22,1.91,0.76,GOOD
RBT-0611,DC-16,2026-08-19T07:09:00,2026-08-19T07:10:26,DC-16-Z01,23,1.14,0.915,UNCERTAIN
RBT-0611,DC-16,2026-08-19T07:15:00,2026-08-19T07:16:00,DC-16-Z05,23,0.56,0.749,GOOD
RBT-0611,DC-16,2026-08-19T07:21:00,2026-08-19T07:22:19,DC-16-Z11,21,0.89,0.77,GOOD
RBT-0611,DC-16,2026-08-19T07:24:00,2026-08-19T07:25:06,DC-16-Z02,21,0.26,0.714,GOOD
RBT-0612,DC-16,2026-09-02T06:00:00,2026-09-02T06:00:47,DC-16-Z05,59,1.4,0.761,UNCERTAIN
RBT-0612,DC-16,2026-09-02T06:04:00,2026-09-02T06:05:09,DC-16-Z11,57,1.25,0.882,GOOD
RBT-0612,DC-16,2026-09-02T06:11:00,2026-09-02T06:12:12,DC-16-Z09,59,1.07,0.963,GOOD
RBT-0612,DC-16,2026-09-02T06:15:00,2026-09-02T06:16:17,DC-16-Z08,58,0.61,0.987,GOOD
RBT-0612,DC-16,2026-09-02T06:19:00,2026-09-02T06:19:48,DC-16-Z12,55,1.57,0.822,GOOD
RBT-0612,DC-16,2026-09-02T06:25:00,2026-09-02T06:26:38,DC-16-Z08,55,0.39,0.715,GOOD
RBT-0612,DC-16,2026-09-02T06:30:00,2026-09-02T06:31:00,DC-16-Z06,57,1.07,0.81,GOOD
RBT-0612,DC-16,2026-09-02T06:34:00,2026-09-02T06:34:34,DC-16-Z02,55,0.53,0.694,GOOD
RBT-0612,DC-16,2026-09-02T06:40:00,2026-09-02T06:40:05,DC-16-Z12,53,0,0.891,GOOD
RBT-0612,DC-16,2026-09-02T06:46:00,2026-09-02T06:46:17,DC-16-Z10,56,1.92,0.748,GOOD
RBT-0612,DC-16,2026-09-02T06:49:00,2026-09-02T06:49:13,DC-16-Z01,56,1.31,0.883,UNCERTAIN
RBT-0612,DC-16,2026-09-02T06:55:00,2026-09-02T06:56:30,DC-16-Z09,56,0.23,0.681,GOOD
RBT-0612,DC-16,2026-09-02T07:01:00,2026-09-02T07:01:40,DC-16-Z07,53,0.76,0.984,UNCERTAIN
RBT-0612,DC-16,2026-09-02T07:06:00,2026-09-02T07:07:04,DC-16-Z09,56,1.61,0.686,GOOD
RBT-0612,DC-16,2026-09-02T07:09:00,2026-09-02T07:09:49,DC-16-Z10,55,0.35,0.864,GOOD
RBT-0612,DC-16,2026-09-02T07:14:00,2026-09-02T07:15:27,DC-16-Z12,55,1.11,0.75,GOOD
RBT-0612,DC-16,2026-09-02T07:20:00,2026-09-02T07:21:13,DC-16-Z01,51,0.53,0.793,GOOD
RBT-0612,DC-16,2026-09-02T07:25:00,2026-09-02T07:26:19,DC-16-Z08,54,1.69,0.824,GOOD
RBT-0613,DC-16,2026-08-07T06:01:00,2026-08-07T06:01:29,DC-16-Z06,82,1.19,0.754,GOOD
RBT-0613,DC-16,2026-08-07T06:04:00,2026-08-07T06:04:11,DC-16-Z02,80,1.06,0.785,UNCERTAIN
RBT-0613,DC-16,2026-08-07T06:11:00,2026-08-07T06:11:09,DC-16-Z02,83,1.66,0.681,GOOD
RBT-0613,DC-16,2026-08-07T06:15:00,2026-08-07T06:15:42,DC-16-Z08,82,0.52,0.945,GOOD
RBT-0613,DC-16,2026-08-07T06:19:00,2026-08-07T06:20:11,DC-16-Z12,79,0.82,0.733,GOOD
RBT-0613,DC-16,2026-08-07T06:25:00,2026-08-07T06:25:32,DC-16-Z06,83,1.01,0.738,GOOD
RBT-0613,DC-16,2026-08-07T06:31:00,2026-08-07T06:31:40,DC-16-Z12,82,0.66,0.942,GOOD
RBT-0613,DC-16,2026-08-07T06:36:00,2026-08-07T06:36:09,DC-16-Z06,82,0.91,0.687,GOOD
RBT-0613,DC-16,2026-08-07T06:39:00,2026-08-07T06:39:08,DC-16-Z12,78,0.88,0.758,GOOD
RBT-0613,DC-16,2026-08-07T06:45:00,2026-08-07T06:45:55,DC-16-Z10,79,1.44,0.907,STALE
RBT-0613,DC-16,2026-08-07T06:49:00,2026-08-07T06:50:18,DC-16-Z08,80,0.49,0.773,UNCERTAIN
RBT-0613,DC-16,2026-08-07T06:55:00,2026-08-07T06:56:40,DC-16-Z09,81,1.84,0.989,GOOD
RBT-0613,DC-16,2026-08-07T06:59:00,2026-08-07T06:59:27,DC-16-Z09,78,1.94,0.762,STALE
RBT-0613,DC-16,2026-08-07T07:06:00,2026-08-07T07:06:08,DC-16-Z04,79,0.7,0.793,GOOD
RBT-0613,DC-16,2026-08-07T07:10:00,2026-08-07T07:11:17,DC-16-Z11,77,0.71,0.738,GOOD
RBT-0613,DC-16,2026-08-07T07:14:00,2026-08-07T07:14:56,DC-16-Z09,77,1.63,0.962,GOOD
RBT-0613,DC-16,2026-08-07T07:20:00,2026-08-07T07:20:16,DC-16-Z02,78,0.96,0.825,GOOD
RBT-0613,DC-16,2026-08-07T07:24:00,2026-08-07T07:24:01,DC-16-Z10,77,1.47,0.891,UNCERTAIN
RBT-0614,DC-16,2026-08-18T06:01:00,2026-08-18T06:02:13,DC-16-Z01,47,1.85,0.865,GOOD
RBT-0614,DC-16,2026-08-18T06:06:00,2026-08-18T06:06:20,DC-16-Z06,47,1.38,0.896,GOOD
RBT-0614,DC-16,2026-08-18T06:09:00,2026-08-18T06:09:47,DC-16-Z07,48,1.28,0.945,GOOD
RBT-0614,DC-16,2026-08-18T06:14:00,2026-08-18T06:14:13,DC-16-Z03,50,1.69,0.805,UNCERTAIN
RBT-0614,DC-16,2026-08-18T06:21:00,2026-08-18T06:21:55,DC-16-Z02,46,0.66,0.791,GOOD
RBT-0614,DC-16,2026-08-18T06:26:00,2026-08-18T06:26:30,DC-16-Z01,50,1.21,0.754,UNCERTAIN
RBT-0614,DC-16,2026-08-18T06:29:00,2026-08-18T06:30:10,DC-16-Z05,46,0.95,0.846,GOOD
RBT-0614,DC-16,2026-08-18T06:35:00,2026-08-18T06:36:08,DC-16-Z11,50,0.71,0.906,GOOD
RBT-0614,DC-16,2026-08-18T06:40:00,2026-08-18T06:40:38,DC-16-Z03,46,0.83,0.731,GOOD
RBT-0614,DC-16,2026-08-18T06:46:00,2026-08-18T06:46:33,DC-16-Z02,49,0.65,0.928,GOOD
RBT-0614,DC-16,2026-08-18T06:51:00,2026-08-18T06:51:47,DC-16-Z06,49,0.76,0.696,GOOD
RBT-0614,DC-16,2026-08-18T06:56:00,2026-08-18T06:57:22,DC-16-Z03,48,2.11,0.948,GOOD
RBT-0614,DC-16,2026-08-18T06:59:00,2026-08-18T06:59:03,DC-16-Z01,48,1.82,0.872,GOOD
RBT-0614,DC-16,2026-08-18T07:04:00,2026-08-18T07:04:41,DC-16-Z11,44,1.87,0.692,GOOD
RBT-0614,DC-16,2026-08-18T07:09:00,2026-08-18T07:10:00,DC-16-Z12,47,0.99,0.828,GOOD
RBT-0614,DC-16,2026-08-18T07:14:00,2026-08-18T07:14:46,DC-16-Z04,48,1.91,0.906,GOOD
RBT-0614,DC-16,2026-08-18T07:19:00,2026-08-18T07:19:53,DC-16-Z02,47,0.36,0.73,GOOD
RBT-0614,DC-16,2026-08-18T07:24:00,2026-08-18T07:25:30,DC-16-Z06,44,1.0,0.714,GOOD
RBT-0615,DC-16,2026-08-23T05:59:00,2026-08-23T06:00:39,DC-16-Z09,96,0.67,0.935,GOOD
RBT-0615,DC-16,2026-08-23T06:05:00,2026-08-23T06:05:14,DC-16-Z03,99,1.07,0.734,GOOD
RBT-0615,DC-16,2026-08-23T06:10:00,2026-08-23T06:10:17,DC-16-Z12,99,1.75,0.928,GOOD
RBT-0615,DC-16,2026-08-23T06:16:00,2026-08-23T06:16:35,DC-16-Z06,98,1.26,0.711,GOOD
RBT-0615,DC-16,2026-08-23T06:21:00,2026-08-23T06:21:26,DC-16-Z10,98,1.03,0.887,GOOD
RBT-0615,DC-16,2026-08-23T06:24:00,2026-08-23T06:24:55,DC-16-Z09,96,1.09,0.723,GOOD
RBT-0615,DC-16,2026-08-23T06:29:00,2026-08-23T06:29:00,DC-16-Z10,99,1.71,0.81,GOOD
RBT-0615,DC-16,2026-08-23T06:36:00,2026-08-23T06:37:25,DC-16-Z06,99,0.43,0.8,GOOD
RBT-0615,DC-16,2026-08-23T06:40:00,2026-08-23T06:40:52,DC-16-Z04,95,1.58,0.911,GOOD
RBT-0615,DC-16,2026-08-23T06:46:00,2026-08-23T06:46:08,DC-16-Z09,94,1.61,0.944,GOOD
RBT-0615,DC-16,2026-08-23T06:51:00,2026-08-23T06:51:51,DC-16-Z05,97,1.39,0.725,GOOD
RBT-0615,DC-16,2026-08-23T06:56:00,2026-08-23T06:56:53,DC-16-Z03,98,1.39,0.831,UNCERTAIN
RBT-0615,DC-16,2026-08-23T07:01:00,2026-08-23T07:01:30,DC-16-Z08,97,1.48,0.986,GOOD
RBT-0615,DC-16,2026-08-23T07:05:00,2026-08-23T07:06:13,DC-16-Z02,97,1.29,0.804,GOOD
RBT-0615,DC-16,2026-08-23T07:11:00,2026-08-23T07:12:17,DC-16-Z02,96,0.89,0.975,GOOD
RBT-0615,DC-16,2026-08-23T07:15:00,2026-08-23T07:15:39,DC-16-Z02,96,1.27,0.768,GOOD
RBT-0615,DC-16,2026-08-23T07:21:00,2026-08-23T07:21:16,DC-16-Z01,96,1.35,0.816,GOOD
RBT-0615,DC-16,2026-08-23T07:25:00,2026-08-23T07:26:29,DC-16-Z02,96,1.41,0.991,GOOD
RBT-0616,DC-16,2026-08-01T06:01:00,2026-08-01T06:02:06,DC-16-Z12,48,1.24,0.881,GOOD
RBT-0616,DC-16,2026-08-01T06:04:00,2026-08-01T06:05:19,DC-16-Z05,49,1.12,0.75,GOOD
RBT-0616,DC-16,2026-08-01T06:10:00,2026-08-01T06:11:29,DC-16-Z06,49,0.69,1.0,GOOD
RBT-0616,DC-16,2026-08-01T06:16:00,2026-08-01T06:16:23,DC-16-Z11,52,1.1,0.994,GOOD
RBT-0616,DC-16,2026-08-01T06:21:00,2026-08-01T06:21:05,DC-16-Z12,50,1.04,0.906,GOOD
RBT-0616,DC-16,2026-08-01T06:24:00,2026-08-01T06:24:24,DC-16-Z09,51,0.24,0.976,GOOD
RBT-0616,DC-16,2026-08-01T06:29:00,2026-08-01T06:30:31,DC-16-Z07,51,1.28,0.799,UNCERTAIN
RBT-0616,DC-16,2026-08-01T06:35:00,2026-08-01T06:35:45,DC-16-Z10,49,2.31,0.904,GOOD
RBT-0616,DC-16,2026-08-01T06:39:00,2026-08-01T06:39:59,DC-16-Z07,50,0.87,0.935,GOOD
RBT-0616,DC-16,2026-08-01T06:45:00,2026-08-01T06:45:43,DC-16-Z06,49,1.19,0.771,UNCERTAIN
RBT-0616,DC-16,2026-08-01T06:51:00,2026-08-01T06:51:51,DC-16-Z07,46,1.8,0.91,GOOD
RBT-0616,DC-16,2026-08-01T06:56:00,2026-08-01T06:57:31,DC-16-Z10,50,1.59,0.915,GOOD
RBT-0616,DC-16,2026-08-01T07:00:00,2026-08-01T07:00:40,DC-16-Z05,46,1.38,0.981,GOOD
RBT-0616,DC-16,2026-08-01T07:04:00,2026-08-01T07:04:38,DC-16-Z02,46,1.08,0.813,GOOD
RBT-0616,DC-16,2026-08-01T07:11:00,2026-08-01T07:12:04,DC-16-Z11,48,0.82,0.736,UNCERTAIN
RBT-0616,DC-16,2026-08-01T07:15:00,2026-08-01T07:15:18,DC-16-Z02,49,1.44,0.846,GOOD
RBT-0616,DC-16,2026-08-01T07:19:00,2026-08-01T07:19:22,DC-16-Z04,48,0.62,0.783,GOOD
RBT-0616,DC-16,2026-08-01T07:24:00,2026-08-01T07:25:27,DC-16-Z07,47,1.72,0.944,GOOD
RBT-0617,DC-16,2026-08-23T06:01:00,2026-08-23T06:01:18,DC-16-Z10,34,1.39,0.772,GOOD
RBT-0617,DC-16,2026-08-23T06:05:00,2026-08-23T06:06:40,DC-16-Z09,33,1.32,0.758,GOOD
RBT-0617,DC-16,2026-08-23T06:10:00,2026-08-23T06:10:59,DC-16-Z11,34,1.26,0.953,GOOD
RBT-0617,DC-16,2026-08-23T06:14:00,2026-08-23T06:14:53,DC-16-Z03,31,1.25,0.683,GOOD
RBT-0617,DC-16,2026-08-23T06:20:00,2026-08-23T06:21:26,DC-16-Z06,34,1.63,0.93,GOOD
RBT-0617,DC-16,2026-08-23T06:26:00,2026-08-23T06:26:58,DC-16-Z09,31,0.98,0.891,STALE
RBT-0617,DC-16,2026-08-23T06:31:00,2026-08-23T06:32:22,DC-16-Z06,31,0.97,0.68,GOOD
RBT-0617,DC-16,2026-08-23T06:36:00,2026-08-23T06:37:35,DC-16-Z11,31,1.64,0.86,GOOD
RBT-0617,DC-16,2026-08-23T06:41:00,2026-08-23T06:41:36,DC-16-Z03,29,1.64,0.952,GOOD
RBT-0617,DC-16,2026-08-23T06:45:00,2026-08-23T06:45:51,DC-16-Z04,29,0.95,0.756,GOOD
RBT-0617,DC-16,2026-08-23T06:49:00,2026-08-23T06:50:39,DC-16-Z04,30,1.15,0.931,GOOD
RBT-0617,DC-16,2026-08-23T06:55:00,2026-08-23T06:55:31,DC-16-Z12,29,1.1,0.781,GOOD
RBT-0617,DC-16,2026-08-23T06:59:00,2026-08-23T06:59:05,DC-16-Z11,29,1.36,0.984,GOOD
RBT-0617,DC-16,2026-08-23T07:04:00,2026-08-23T07:04:59,DC-16-Z05,31,1.26,0.872,GOOD
RBT-0617,DC-16,2026-08-23T07:11:00,2026-08-23T07:12:35,DC-16-Z12,29,0.69,0.877,GOOD
RBT-0617,DC-16,2026-08-23T07:15:00,2026-08-23T07:16:23,DC-16-Z11,32,1.54,0.906,UNCERTAIN
RBT-0617,DC-16,2026-08-23T07:19:00,2026-08-23T07:19:34,DC-16-Z07,28,1.51,0.892,GOOD
RBT-0617,DC-16,2026-08-23T07:25:00,2026-08-23T07:25:48,DC-16-Z07,31,1.15,0.725,GOOD
RBT-0618,DC-16,2026-08-23T05:59:00,2026-08-23T06:00:28,DC-16-Z10,27,1.29,0.702,GOOD
RBT-0618,DC-16,2026-08-23T06:04:00,2026-08-23T06:05:16,DC-16-Z02,26,1.52,0.973,GOOD
RBT-0618,DC-16,2026-08-23T06:09:00,2026-08-23T06:10:12,DC-16-Z09,27,0.89,0.77,GOOD
RBT-0618,DC-16,2026-08-23T06:15:00,2026-08-23T06:16:01,DC-16-Z12,27,0.34,0.895,UNCERTAIN
RBT-0618,DC-16,2026-08-23T06:19:00,2026-08-23T06:19:15,DC-16-Z08,23,0.91,0.854,GOOD
RBT-0618,DC-16,2026-08-23T06:24:00,2026-08-23T06:25:27,DC-16-Z10,23,1.78,0.963,GOOD
RBT-0618,DC-16,2026-08-23T06:29:00,2026-08-23T06:29:40,DC-16-Z10,22,1.55,0.943,GOOD
RBT-0618,DC-16,2026-08-23T06:35:00,2026-08-23T06:36:31,DC-16-Z03,26,1.4,0.865,GOOD
RBT-0618,DC-16,2026-08-23T06:40:00,2026-08-23T06:40:32,DC-16-Z09,24,1.22,0.929,GOOD
RBT-0618,DC-16,2026-08-23T06:44:00,2026-08-23T06:44:42,DC-16-Z09,23,1.83,0.739,GOOD
RBT-0618,DC-16,2026-08-23T06:50:00,2026-08-23T06:50:13,DC-16-Z03,23,1.67,0.775,GOOD
RBT-0618,DC-16,2026-08-23T06:54:00,2026-08-23T06:54:47,DC-16-Z06,23,0.74,0.923,UNCERTAIN
RBT-0618,DC-16,2026-08-23T06:59:00,2026-08-23T07:00:32,DC-16-Z06,20,1.35,0.972,GOOD
RBT-0618,DC-16,2026-08-23T07:05:00,2026-08-23T07:05:33,DC-16-Z02,20,0.87,0.751,GOOD
RBT-0618,DC-16,2026-08-23T07:11:00,2026-08-23T07:11:25,DC-16-Z01,21,1.04,0.932,GOOD
RBT-0618,DC-16,2026-08-23T07:16:00,2026-08-23T07:17:19,DC-16-Z10,23,1.56,0.717,GOOD
RBT-0618,DC-16,2026-08-23T07:19:00,2026-08-23T07:19:07,DC-16-Z05,22,1.87,0.877,UNCERTAIN
RBT-0618,DC-16,2026-08-23T07:25:00,2026-08-23T07:26:29,DC-16-Z05,19,0.57,0.901,GOOD
RBT-0619,DC-16,2026-08-03T05:59:00,2026-08-03T06:00:27,DC-16-Z12,68,1.34,0.759,GOOD
RBT-0619,DC-16,2026-08-03T06:05:00,2026-08-03T06:05:02,DC-16-Z08,69,0.93,0.82,UNCERTAIN
RBT-0619,DC-16,2026-08-03T06:11:00,2026-08-03T06:12:10,DC-16-Z11,68,1.08,0.896,GOOD
RBT-0619,DC-16,2026-08-03T06:15:00,2026-08-03T06:15:51,DC-16-Z02,70,1.58,0.881,UNCERTAIN
RBT-0619,DC-16,2026-08-03T06:21:00,2026-08-03T06:21:10,DC-16-Z01,68,0.49,0.714,GOOD
RBT-0619,DC-16,2026-08-03T06:24:00,2026-08-03T06:24:13,DC-16-Z12,66,0.81,0.731,GOOD
RBT-0619,DC-16,2026-08-03T06:29:00,2026-08-03T06:29:17,DC-16-Z11,67,0.58,0.98,GOOD
RBT-0619,DC-16,2026-08-03T06:34:00,2026-08-03T06:35:34,DC-16-Z10,65,1.48,0.88,GOOD
RBT-0619,DC-16,2026-08-03T06:40:00,2026-08-03T06:40:01,DC-16-Z11,67,1.83,0.873,GOOD
RBT-0619,DC-16,2026-08-03T06:45:00,2026-08-03T06:46:07,DC-16-Z08,67,0.78,0.758,GOOD
RBT-0619,DC-16,2026-08-03T06:49:00,2026-08-03T06:50:23,DC-16-Z05,65,1.29,0.836,GOOD
RBT-0619,DC-16,2026-08-03T06:54:00,2026-08-03T06:55:35,DC-16-Z10,65,0.87,0.763,UNCERTAIN
RBT-0619,DC-16,2026-08-03T06:59:00,2026-08-03T07:00:18,DC-16-Z08,66,0.94,0.75,GOOD
RBT-0619,DC-16,2026-08-03T07:06:00,2026-08-03T07:06:35,DC-16-Z12,63,1.23,0.719,UNCERTAIN
RBT-0619,DC-16,2026-08-03T07:09:00,2026-08-03T07:09:59,DC-16-Z11,66,1.03,0.688,GOOD
RBT-0619,DC-16,2026-08-03T07:16:00,2026-08-03T07:17:04,DC-16-Z09,64,0.86,0.852,UNCERTAIN
RBT-0619,DC-16,2026-08-03T07:21:00,2026-08-03T07:22:10,DC-16-Z12,63,1.5,0.982,GOOD
RBT-0619,DC-16,2026-08-03T07:25:00,2026-08-03T07:25:42,DC-16-Z04,66,1.27,0.975,GOOD
RBT-0620,DC-16,2026-08-31T05:59:00,2026-08-31T06:00:22,DC-16-Z02,55,1.29,0.857,UNCERTAIN
RBT-0620,DC-16,2026-08-31T06:05:00,2026-08-31T06:05:36,DC-16-Z11,55,0.42,0.957,GOOD
RBT-0620,DC-16,2026-08-31T06:11:00,2026-08-31T06:12:16,DC-16-Z02,58,1.55,0.991,UNCERTAIN
RBT-0620,DC-16,2026-08-31T06:15:00,2026-08-31T06:16:11,DC-16-Z07,57,0.64,0.981,GOOD
