shipment_id,order_id,warehouse_id,tms_status,carrier,planned_departure,actual_departure
SHP-002739,ORD-002739,DC-13,DEPARTED,Carrier-C,2026-08-24T16:58:00,
SHP-002740,ORD-002740,DC-03,AT_DOCK,Carrier-C,2026-09-01T09:12:00,
SHP-002741,ORD-002741,DC-09,DEPARTED,Carrier-D,2026-08-25T03:27:00,2026-08-25T03:54:00
SHP-002742,ORD-002742,DC-04,LOADED,Carrier-B,2026-09-05T06:13:00,2026-09-05T06:05:00
SHP-002743,ORD-002743,DC-07,DEPARTED,Carrier-C,2026-08-18T19:20:00,2026-08-18T19:00:00
SHP-002744,ORD-002744,DC-06,DEPARTED,Carrier-A,2026-08-25T15:42:00,2026-08-25T16:13:00
SHP-002745,ORD-002745,DC-17,DEPARTED,Carrier-A,2026-08-30T22:09:00,
SHP-002746,ORD-002746,DC-18,PLANNED,Carrier-C,2026-08-25T01:36:00,2026-08-25T02:30:00
SHP-002747,ORD-002747,DC-11,LOADED,Carrier-C,2026-08-24T13:36:00,2026-08-24T13:20:00
SHP-002748,ORD-002748,DC-18,BOOKED,Carrier-C,2026-09-03T21:10:00,
SHP-002749,ORD-002749,DC-15,BOOKED,Carrier-B,2026-08-06T18:23:00,2026-08-06T18:03:00
SHP-002750,ORD-002750,DC-06,PLANNED,Carrier-D,2026-08-24T05:23:00,
SHP-002751,ORD-002751,DC-03,AT_DOCK,Carrier-B,2026-09-03T16:37:00,2026-09-03T17:21:00
SHP-002752,ORD-002752,DC-17,PLANNED,Carrier-D,2026-08-31T21:48:00,
SHP-002753,ORD-002753,DC-04,LOADED,Carrier-B,2026-09-05T00:47:00,
SHP-002754,ORD-002754,DC-17,PLANNED,Carrier-A,2026-09-02T09:58:00,
SHP-002755,ORD-002755,DC-08,AT_DOCK,Carrier-B,2026-08-25T18:47:00,
SHP-002756,ORD-002756,DC-05,DEPARTED,Carrier-B,2026-08-07T02:14:00,
SHP-002757,ORD-002757,DC-11,AT_DOCK,Carrier-B,2026-08-19T20:12:00,
SHP-002758,ORD-002758,DC-07,DEPARTED,Carrier-D,2026-08-17T19:08:00,2026-08-17T19:13:00
SHP-002759,ORD-002759,DC-16,LOADED,Carrier-B,2026-08-27T12:00:00,2026-08-27T12:55:00
SHP-002760,ORD-002760,DC-04,LOADED,Carrier-A,2026-08-01T14:46:00,2026-08-01T14:39:00
SHP-002761,ORD-002761,DC-07,DELAYED,Carrier-D,2026-09-01T13:12:00,2026-09-01T14:21:00
SHP-002762,ORD-002762,DC-09,DELAYED,Carrier-A,2026-08-27T21:55:00,2026-08-27T22:53:00
SHP-002763,ORD-002763,DC-15,DELAYED,Carrier-B,2026-08-12T14:15:00,2026-08-12T14:14:00
SHP-002764,ORD-002764,DC-17,LOADED,Carrier-D,2026-08-06T04:03:00,2026-08-06T04:26:00
SHP-002765,ORD-002765,DC-08,AT_DOCK,Carrier-D,2026-08-13T08:53:00,2026-08-13T09:04:00
SHP-002766,ORD-002766,DC-03,PLANNED,Carrier-A,2026-08-06T17:19:00,2026-08-06T17:35:00
SHP-002767,ORD-002767,DC-08,BOOKED,Carrier-D,2026-09-05T00:46:00,2026-09-05T01:48:00
SHP-002768,ORD-002768,DC-08,PLANNED,Carrier-D,2026-08-14T08:43:00,
SHP-002769,ORD-002769,DC-02,DELAYED,Carrier-C,2026-09-04T13:00:00,2026-09-04T12:56:00
SHP-002770,ORD-002770,DC-15,DEPARTED,Carrier-D,2026-08-29T17:38:00,
SHP-002771,ORD-002771,DC-05,DELAYED,Carrier-A,2026-08-13T11:04:00,2026-08-13T10:48:00
SHP-002772,ORD-002772,DC-03,AT_DOCK,Carrier-C,2026-09-02T09:29:00,
SHP-002773,ORD-002773,DC-10,LOADED,Carrier-D,2026-09-05T14:25:00,2026-09-05T15:31:00
SHP-002774,ORD-002774,DC-12,DEPARTED,Carrier-B,2026-08-08T21:44:00,2026-08-08T21:47:00
SHP-002775,ORD-002775,DC-05,DEPARTED,Carrier-C,2026-08-15T21:24:00,2026-08-15T21:58:00
SHP-002776,ORD-002776,DC-05,DELAYED,Carrier-B,2026-09-05T11:59:00,2026-09-05T12:23:00
SHP-002777,ORD-002777,DC-08,DELAYED,Carrier-C,2026-09-04T20:40:00,
SHP-002778,ORD-002778,DC-14,DEPARTED,Carrier-A,2026-08-29T21:13:00,
SHP-002779,ORD-002779,DC-05,LOADED,Carrier-C,2026-08-10T11:11:00,2026-08-10T12:25:00
SHP-002780,ORD-002780,DC-18,DEPARTED,Carrier-A,2026-08-24T08:20:00,
SHP-002781,ORD-002781,DC-13,PLANNED,Carrier-C,2026-09-01T11:30:00,2026-09-01T11:20:00
SHP-002782,ORD-002782,DC-01,LOADED,Carrier-D,2026-08-08T23:45:00,
SHP-002783,ORD-002783,DC-08,BOOKED,Carrier-B,2026-08-31T01:47:00,2026-08-31T02:35:00
SHP-002784,ORD-002784,DC-10,PLANNED,Carrier-D,2026-08-04T20:01:00,2026-08-04T21:07:00
SHP-002785,ORD-002785,DC-03,LOADED,Carrier-A,2026-09-01T20:52:00,
SHP-002786,ORD-002786,DC-12,BOOKED,Carrier-B,2026-08-05T02:57:00,2026-08-05T03:56:00
SHP-002787,ORD-002787,DC-05,LOADED,Carrier-A,2026-08-28T08:43:00,
SHP-002788,ORD-002788,DC-11,LOADED,Carrier-D,2026-08-28T19:42:00,
SHP-002789,ORD-002789,DC-16,BOOKED,Carrier-D,2026-09-01T07:29:00,2026-09-01T08:11:00
SHP-002790,ORD-002790,DC-02,LOADED,Carrier-D,2026-09-03T00:10:00,2026-09-02T23:57:00
SHP-002791,ORD-002791,DC-05,LOADED,Carrier-C,2026-08-04T01:12:00,
SHP-002792,ORD-002792,DC-08,PLANNED,Carrier-B,2026-08-18T22:03:00,2026-08-18T23:10:00
SHP-002793,ORD-002793,DC-07,BOOKED,Carrier-D,2026-08-19T18:44:00,2026-08-19T19:17:00
SHP-002794,ORD-002794,DC-01,BOOKED,Carrier-C,2026-08-12T17:35:00,
SHP-002795,ORD-002795,DC-12,DEPARTED,Carrier-D,2026-08-16T23:28:00,
SHP-002796,ORD-002796,DC-11,PLANNED,Carrier-A,2026-08-03T19:40:00,
SHP-002797,ORD-002797,DC-10,LOADED,Carrier-B,2026-08-30T17:29:00,2026-08-30T18:42:00
SHP-002798,ORD-002798,DC-03,DELAYED,Carrier-D,2026-08-02T21:59:00,2026-08-02T22:46:00
SHP-002799,ORD-002799,DC-03,DEPARTED,Carrier-B,2026-09-03T06:31:00,2026-09-03T07:01:00
SHP-002800,ORD-002800,DC-12,DEPARTED,Carrier-B,2026-08-03T19:27:00,2026-08-03T19:42:00
SHP-002801,ORD-002801,DC-07,PLANNED,Carrier-C,2026-09-03T10:39:00,
SHP-002802,ORD-002802,DC-06,BOOKED,Carrier-A,2026-09-03T05:34:00,2026-09-03T05:46:00
SHP-002803,ORD-002803,DC-17,LOADED,Carrier-D,2026-08-12T06:54:00,
SHP-002804,ORD-002804,DC-14,PLANNED,Carrier-D,2026-08-21T00:14:00,
SHP-002805,ORD-002805,DC-08,AT_DOCK,Carrier-C,2026-08-09T22:30:00,
SHP-002806,ORD-002806,DC-05,DEPARTED,Carrier-B,2026-08-13T22:36:00,2026-08-13T23:32:00
SHP-002807,ORD-002807,DC-04,DELAYED,Carrier-B,2026-09-04T08:25:00,
SHP-002808,ORD-002808,DC-12,DEPARTED,Carrier-A,2026-08-11T02:35:00,
SHP-002809,ORD-002809,DC-08,DELAYED,Carrier-B,2026-08-10T20:45:00,
SHP-002810,ORD-002810,DC-04,LOADED,Carrier-A,2026-08-08T15:52:00,
SHP-002811,ORD-002811,DC-03,BOOKED,Carrier-C,2026-08-20T23:53:00,
SHP-002812,ORD-002812,DC-13,AT_DOCK,Carrier-C,2026-08-22T04:14:00,2026-08-22T05:04:00
SHP-002813,ORD-002813,DC-08,DEPARTED,Carrier-C,2026-08-12T12:23:00,
SHP-002814,ORD-002814,DC-08,DELAYED,Carrier-D,2026-08-02T15:43:00,
SHP-002815,ORD-002815,DC-10,AT_DOCK,Carrier-C,2026-08-25T14:16:00,
SHP-002816,ORD-002816,DC-07,PLANNED,Carrier-B,2026-08-08T14:29:00,2026-08-08T14:50:00
SHP-002817,ORD-002817,DC-15,AT_DOCK,Carrier-D,2026-08-18T08:08:00,2026-08-18T09:15:00
SHP-002818,ORD-002818,DC-04,BOOKED,Carrier-D,2026-08-22T04:34:00,
SHP-002819,ORD-002819,DC-16,AT_DOCK,Carrier-B,2026-08-02T07:22:00,
SHP-002820,ORD-002820,DC-01,AT_DOCK,Carrier-A,2026-08-30T11:40:00,
SHP-002821,ORD-002821,DC-14,LOADED,Carrier-D,2026-09-01T20:22:00,2026-09-01T21:29:00
SHP-002822,ORD-002822,DC-09,AT_DOCK,Carrier-B,2026-08-07T05:06:00,2026-08-07T05:26:00
SHP-002823,ORD-002823,DC-17,LOADED,Carrier-D,2026-08-28T06:47:00,
SHP-002824,ORD-002824,DC-10,DEPARTED,Carrier-D,2026-08-07T01:28:00,
SHP-002825,ORD-002825,DC-01,DEPARTED,Carrier-C,2026-08-06T18:18:00,
SHP-002826,ORD-002826,DC-10,BOOKED,Carrier-D,2026-08-04T22:47:00,
SHP-002827,ORD-002827,DC-05,DEPARTED,Carrier-B,2026-08-28T07:16:00,
SHP-002828,ORD-002828,DC-08,BOOKED,Carrier-A,2026-08-19T22:56:00,
SHP-002829,ORD-002829,DC-16,AT_DOCK,Carrier-A,2026-08-31T18:23:00,2026-08-31T18:20:00
SHP-002830,ORD-002830,DC-11,BOOKED,Carrier-D,2026-08-18T05:19:00,
SHP-002831,ORD-002831,DC-11,AT_DOCK,Carrier-B,2026-09-05T05:53:00,2026-09-05T06:55:00
SHP-002832,ORD-002832,DC-17,AT_DOCK,Carrier-D,2026-08-28T17:49:00,2026-08-28T18:06:00
SHP-002833,ORD-002833,DC-13,DELAYED,Carrier-D,2026-08-19T18:30:00,
SHP-002834,ORD-002834,DC-14,DELAYED,Carrier-D,2026-08-14T22:44:00,
SHP-002835,ORD-002835,DC-07,DELAYED,Carrier-C,2026-09-02T13:48:00,
SHP-002836,ORD-002836,DC-07,LOADED,Carrier-C,2026-08-10T00:22:00,
SHP-002837,ORD-002837,DC-06,PLANNED,Carrier-C,2026-08-16T17:56:00,2026-08-16T18:27:00
SHP-002838,ORD-002838,DC-05,LOADED,Carrier-C,2026-08-24T20:38:00,2026-08-24T20:58:00
SHP-002839,ORD-002839,DC-15,PLANNED,Carrier-D,2026-08-18T22:15:00,
SHP-002840,ORD-002840,DC-16,AT_DOCK,Carrier-B,2026-09-04T00:09:00,2026-09-04T00:09:00
SHP-002841,ORD-002841,DC-02,DEPARTED,Carrier-C,2026-08-16T00:49:00,2026-08-16T01:34:00
SHP-002842,ORD-002842,DC-15,LOADED,Carrier-B,2026-08-28T23:33:00,
SHP-002843,ORD-002843,DC-01,LOADED,Carrier-C,2026-08-20T23:35:00,2026-08-21T00:06:00
SHP-002844,ORD-002844,DC-10,LOADED,Carrier-C,2026-08-29T03:10:00,
SHP-002845,ORD-002845,DC-02,AT_DOCK,Carrier-B,2026-08-26T14:35:00,
SHP-002846,ORD-002846,DC-07,DEPARTED,Carrier-D,2026-08-23T23:39:00,
SHP-002847,ORD-002847,DC-06,BOOKED,Carrier-A,2026-08-29T15:19:00,2026-08-29T16:02:00
SHP-002848,ORD-002848,DC-12,PLANNED,Carrier-A,2026-08-23T09:08:00,
SHP-002849,ORD-002849,DC-11,AT_DOCK,Carrier-D,2026-09-03T20:28:00,2026-09-03T21:02:00
SHP-002850,ORD-002850,DC-10,BOOKED,Carrier-B,2026-09-04T15:50:00,2026-09-04T16:44:00
SHP-002851,ORD-002851,DC-05,PLANNED,Carrier-C,2026-08-04T09:26:00,
SHP-002852,ORD-002852,DC-10,PLANNED,Carrier-D,2026-08-24T22:16:00,
SHP-002853,ORD-002853,DC-18,DEPARTED,Carrier-C,2026-08-13T01:51:00,2026-08-13T02:23:00
SHP-002854,ORD-002854,DC-17,DEPARTED,Carrier-D,2026-08-01T19:57:00,
SHP-002855,ORD-002855,DC-01,DEPARTED,Carrier-A,2026-08-11T08:52:00,2026-08-11T09:25:00
SHP-002856,ORD-002856,DC-04,BOOKED,Carrier-C,2026-09-04T12:07:00,
SHP-002857,ORD-002857,DC-05,LOADED,Carrier-B,2026-08-29T09:56:00,2026-08-29T09:47:00
SHP-002858,ORD-002858,DC-03,DELAYED,Carrier-C,2026-08-25T01:16:00,2026-08-25T01:31:00
SHP-002859,ORD-002859,DC-18,DELAYED,Carrier-B,2026-08-28T09:15:00,
SHP-002860,ORD-002860,DC-16,DELAYED,Carrier-A,2026-08-25T22:31:00,2026-08-25T22:28:00
SHP-002861,ORD-002861,DC-14,AT_DOCK,Carrier-D,2026-08-31T23:48:00,
SHP-002862,ORD-002862,DC-12,DELAYED,Carrier-C,2026-08-02T12:41:00,
SHP-002863,ORD-002863,DC-18,BOOKED,Carrier-D,2026-08-28T23:44:00,
SHP-002864,ORD-002864,DC-04,BOOKED,Carrier-D,2026-08-12T04:50:00,
SHP-002865,ORD-002865,DC-03,DEPARTED,Carrier-B,2026-08-18T16:45:00,
SHP-002866,ORD-002866,DC-17,LOADED,Carrier-D,2026-08-22T09:00:00,
SHP-002867,ORD-002867,DC-18,BOOKED,Carrier-D,2026-08-18T02:13:00,
SHP-002868,ORD-002868,DC-12,PLANNED,Carrier-D,2026-08-17T15:21:00,2026-08-17T15:01:00
SHP-002869,ORD-002869,DC-16,DELAYED,Carrier-D,2026-08-05T18:38:00,
SHP-002870,ORD-002870,DC-07,AT_DOCK,Carrier-D,2026-08-06T21:03:00,
SHP-002871,ORD-002871,DC-08,BOOKED,Carrier-B,2026-08-25T07:09:00,
SHP-002872,ORD-002872,DC-05,DELAYED,Carrier-C,2026-08-08T05:24:00,
SHP-002873,ORD-002873,DC-07,AT_DOCK,Carrier-C,2026-08-14T08:43:00,
SHP-002874,ORD-002874,DC-12,DEPARTED,Carrier-C,2026-08-23T16:39:00,2026-08-23T16:47:00
SHP-002875,ORD-002875,DC-04,LOADED,Carrier-D,2026-09-02T06:52:00,2026-09-02T06:58:00
SHP-002876,ORD-002876,DC-16,LOADED,Carrier-B,2026-08-25T01:11:00,2026-08-25T01:16:00
SHP-002877,ORD-002877,DC-08,BOOKED,Carrier-B,2026-08-20T13:27:00,
SHP-002878,ORD-002878,DC-15,DEPARTED,Carrier-C,2026-08-21T13:33:00,
SHP-002879,ORD-002879,DC-01,DEPARTED,Carrier-D,2026-09-01T07:56:00,2026-09-01T08:13:00
SHP-002880,ORD-002880,DC-04,PLANNED,Carrier-A,2026-08-11T12:38:00,
SHP-002881,ORD-002881,DC-04,PLANNED,Carrier-A,2026-08-19T22:39:00,2026-08-19T23:25:00
SHP-002882,ORD-002882,DC-09,LOADED,Carrier-C,2026-09-05T01:33:00,2026-09-05T01:20:00
SHP-002883,ORD-002883,DC-08,BOOKED,Carrier-D,2026-09-01T21:39:00,
SHP-002884,ORD-002884,DC-16,PLANNED,Carrier-A,2026-08-26T15:17:00,
SHP-002885,ORD-002885,DC-13,AT_DOCK,Carrier-C,2026-09-04T09:43:00,2026-09-04T10:27:00
SHP-002886,ORD-002886,DC-04,BOOKED,Carrier-C,2026-08-23T08:32:00,2026-08-23T08:52:00
SHP-002887,ORD-002887,DC-14,DELAYED,Carrier-C,2026-08-15T12:49:00,
SHP-002888,ORD-002888,DC-13,LOADED,Carrier-A,2026-09-01T00:21:00,
SHP-002889,ORD-002889,DC-10,DELAYED,Carrier-B,2026-08-20T21:08:00,2026-08-20T21:02:00
SHP-002890,ORD-002890,DC-13,DELAYED,Carrier-A,2026-08-30T15:40:00,2026-08-30T15:27:00
SHP-002891,ORD-002891,DC-02,AT_DOCK,Carrier-C,2026-08-07T07:02:00,
SHP-002892,ORD-002892,DC-09,AT_DOCK,Carrier-B,2026-09-03T23:25:00,2026-09-04T00:20:00
SHP-002893,ORD-002893,DC-17,DELAYED,Carrier-C,2026-08-19T06:59:00,2026-08-19T07:40:00
SHP-002894,ORD-002894,DC-18,AT_DOCK,Carrier-B,2026-09-02T15:12:00,
SHP-002895,ORD-002895,DC-10,LOADED,Carrier-D,2026-09-04T16:46:00,2026-09-04T17:06:00
SHP-002896,ORD-002896,DC-16,LOADED,Carrier-C,2026-08-09T21:39:00,
SHP-002897,ORD-002897,DC-17,LOADED,Carrier-C,2026-08-05T05:01:00,2026-08-05T05:15:00
SHP-002898,ORD-002898,DC-14,DELAYED,Carrier-B,2026-08-22T07:35:00,2026-08-22T08:48:00
SHP-002899,ORD-002899,DC-09,AT_DOCK,Carrier-D,2026-08-12T16:15:00,
SHP-002900,ORD-002900,DC-05,DELAYED,Carrier-D,2026-08-21T18:53:00,
SHP-002901,ORD-002901,DC-14,DEPARTED,Carrier-A,2026-08-31T01:09:00,
SHP-002902,ORD-002902,DC-12,PLANNED,Carrier-A,2026-08-30T22:54:00,2026-08-30T23:46:00
SHP-002903,ORD-002903,DC-18,LOADED,Carrier-A,2026-08-21T20:33:00,
SHP-002904,ORD-002904,DC-14,AT_DOCK,Carrier-A,2026-08-01T14:54:00,
SHP-002905,ORD-002905,DC-03,DEPARTED,Carrier-C,2026-08-15T06:54:00,
SHP-002906,ORD-002906,DC-06,PLANNED,Carrier-C,2026-08-01T14:37:00,
SHP-002907,ORD-002907,DC-12,DEPARTED,Carrier-D,2026-08-29T17:02:00,
SHP-002908,ORD-002908,DC-08,DELAYED,Carrier-A,2026-08-10T12:27:00,2026-08-10T13:28:00
SHP-002909,ORD-002909,DC-10,AT_DOCK,Carrier-C,2026-08-19T23:50:00,
SHP-002910,ORD-002910,DC-11,LOADED,Carrier-A,2026-08-06T11:28:00,
SHP-002911,ORD-002911,DC-14,DEPARTED,Carrier-C,2026-08-16T22:35:00,
SHP-002912,ORD-002912,DC-08,PLANNED,Carrier-D,2026-08-19T04:58:00,2026-08-19T05:43:00
SHP-002913,ORD-002913,DC-09,LOADED,Carrier-B,2026-08-29T13:38:00,2026-08-29T13:23:00
SHP-002914,ORD-002914,DC-15,BOOKED,Carrier-D,2026-08-24T05:49:00,
SHP-002915,ORD-002915,DC-02,DELAYED,Carrier-B,2026-08-28T16:25:00,2026-08-28T17:35:00
SHP-002916,ORD-002916,DC-11,DEPARTED,Carrier-C,2026-08-09T10:35:00,
SHP-002917,ORD-002917,DC-16,DEPARTED,Carrier-D,2026-08-30T05:40:00,
SHP-002918,ORD-002918,DC-16,DEPARTED,Carrier-B,2026-09-01T11:06:00,
SHP-002919,ORD-002919,DC-09,DELAYED,Carrier-A,2026-08-23T08:25:00,2026-08-23T08:54:00
SHP-002920,ORD-002920,DC-13,PLANNED,Carrier-B,2026-08-13T21:41:00,2026-08-13T21:28:00
SHP-002921,ORD-002921,DC-16,LOADED,Carrier-D,2026-08-19T15:29:00,
SHP-002922,ORD-002922,DC-01,DELAYED,Carrier-A,2026-08-21T22:19:00,
SHP-002923,ORD-002923,DC-11,PLANNED,Carrier-D,2026-08-26T14:57:00,2026-08-26T15:50:00
SHP-002924,ORD-002924,DC-15,PLANNED,Carrier-C,2026-08-20T04:39:00,
SHP-002925,ORD-002925,DC-05,LOADED,Carrier-B,2026-08-14T16:20:00,2026-08-14T16:58:00
SHP-002926,ORD-002926,DC-01,AT_DOCK,Carrier-B,2026-08-19T12:50:00,2026-08-19T12:38:00
SHP-002927,ORD-002927,DC-14,BOOKED,Carrier-B,2026-08-26T17:52:00,
SHP-002928,ORD-002928,DC-05,AT_DOCK,Carrier-B,2026-08-19T05:46:00,2026-08-19T06:52:00
SHP-002929,ORD-002929,DC-08,LOADED,Carrier-D,2026-08-14T10:09:00,
SHP-002930,ORD-002930,DC-03,LOADED,Carrier-C,2026-08-30T12:40:00,2026-08-30T13:40:00
SHP-002931,ORD-002931,DC-09,PLANNED,Carrier-D,2026-08-07T06:17:00,
SHP-002932,ORD-002932,DC-05,PLANNED,Carrier-A,2026-08-26T16:34:00,2026-08-26T16:50:00
SHP-002933,ORD-002933,DC-17,DELAYED,Carrier-B,2026-08-21T07:49:00,
SHP-002934,ORD-002934,DC-09,PLANNED,Carrier-C,2026-08-26T18:53:00,2026-08-26T19:27:00
SHP-002935,ORD-002935,DC-13,LOADED,Carrier-A,2026-08-29T09:09:00,
SHP-002936,ORD-002936,DC-02,DEPARTED,Carrier-C,2026-09-04T17:31:00,2026-09-04T18:31:00
SHP-002937,ORD-002937,DC-11,BOOKED,Carrier-D,2026-08-18T12:52:00,
SHP-002938,ORD-002938,DC-11,DEPARTED,Carrier-A,2026-08-31T22:51:00,2026-08-31T23:27:00
SHP-002939,ORD-002939,DC-11,PLANNED,Carrier-D,2026-08-06T14:50:00,2026-08-06T15:38:00
SHP-002940,ORD-002940,DC-06,DELAYED,Carrier-D,2026-08-20T03:48:00,2026-08-20T04:47:00
SHP-002941,ORD-002941,DC-02,DELAYED,Carrier-A,2026-08-21T02:08:00,
SHP-002942,ORD-002942,DC-05,LOADED,Carrier-B,2026-09-04T13:00:00,2026-09-04T13:41:00
SHP-002943,ORD-002943,DC-08,DELAYED,Carrier-B,2026-08-23T07:35:00,2026-08-23T07:55:00
SHP-002944,ORD-002944,DC-08,DELAYED,Carrier-B,2026-08-19T16:28:00,2026-08-19T16:57:00
SHP-002945,ORD-002945,DC-15,AT_DOCK,Carrier-B,2026-08-20T02:24:00,
SHP-002946,ORD-002946,DC-18,LOADED,Carrier-D,2026-08-25T02:28:00,2026-08-25T03:17:00
SHP-002947,ORD-002947,DC-15,DELAYED,Carrier-A,2026-08-30T09:45:00,2026-08-30T10:25:00
SHP-002948,ORD-002948,DC-08,PLANNED,Carrier-B,2026-08-06T02:05:00,
SHP-002949,ORD-002949,DC-16,LOADED,Carrier-B,2026-08-28T11:59:00,2026-08-28T12:54:00
SHP-002950,ORD-002950,DC-07,AT_DOCK,Carrier-A,2026-08-11T01:09:00,2026-08-11T01:27:00
SHP-002951,ORD-002951,DC-08,AT_DOCK,Carrier-D,2026-08-11T03:50:00,
SHP-002952,ORD-002952,DC-12,AT_DOCK,Carrier-D,2026-08-01T14:19:00,
SHP-002953,ORD-002953,DC-07,PLANNED,Carrier-C,2026-08-14T18:42:00,
SHP-002954,ORD-002954,DC-01,DELAYED,Carrier-C,2026-08-19T02:44:00,
SHP-002955,ORD-002955,DC-08,LOADED,Carrier-B,2026-08-19T10:31:00,
SHP-002956,ORD-002956,DC-10,BOOKED,Carrier-B,2026-09-02T08:24:00,
SHP-002957,ORD-002957,DC-02,DEPARTED,Carrier-C,2026-08-08T08:12:00,2026-08-08T08:56:00
SHP-002958,ORD-002958,DC-17,BOOKED,Carrier-A,2026-08-16T00:46:00,2026-08-16T00:39:00
SHP-002959,ORD-002959,DC-11,DEPARTED,Carrier-A,2026-08-12T14:10:00,
SHP-002960,ORD-002960,DC-06,LOADED,Carrier-B,2026-09-02T18:40:00,
SHP-002961,ORD-002961,DC-05,DEPARTED,Carrier-D,2026-08-31T14:47:00,
SHP-002962,ORD-002962,DC-01,DELAYED,Carrier-A,2026-08-11T15:09:00,
SHP-002963,ORD-002963,DC-07,DEPARTED,Carrier-B,2026-08-06T07:15:00,
SHP-002964,ORD-002964,DC-03,AT_DOCK,Carrier-D,2026-08-03T09:08:00,2026-08-03T08:54:00
SHP-002965,ORD-002965,DC-16,DELAYED,Carrier-C,2026-08-09T23:05:00,
SHP-002966,ORD-002966,DC-08,LOADED,Carrier-A,2026-08-04T02:06:00,
SHP-002967,ORD-002967,DC-04,DEPARTED,Carrier-C,2026-08-18T11:20:00,
SHP-002968,ORD-002968,DC-02,BOOKED,Carrier-D,2026-08-31T03:35:00,
SHP-002969,ORD-002969,DC-15,AT_DOCK,Carrier-C,2026-08-24T07:35:00,2026-08-24T08:07:00
SHP-002970,ORD-002970,DC-14,DELAYED,Carrier-C,2026-09-01T19:19:00,
SHP-002971,ORD-002971,DC-18,PLANNED,Carrier-D,2026-09-03T01:19:00,2026-09-03T02:10:00
SHP-002972,ORD-002972,DC-13,DEPARTED,Carrier-C,2026-08-21T20:03:00,
SHP-002973,ORD-002973,DC-08,DEPARTED,Carrier-C,2026-08-31T14:36:00,
SHP-002974,ORD-002974,DC-03,AT_DOCK,Carrier-A,2026-08-28T19:31:00,2026-08-28T20:39:00
SHP-002975,ORD-002975,DC-12,DELAYED,Carrier-C,2026-08-02T11:03:00,
SHP-002976,ORD-002976,DC-11,DEPARTED,Carrier-D,2026-08-21T04:29:00,
SHP-002977,ORD-002977,DC-12,PLANNED,Carrier-B,2026-08-13T00:48:00,2026-08-13T01:04:00
SHP-002978,ORD-002978,DC-14,BOOKED,Carrier-B,2026-08-16T23:34:00,
SHP-002979,ORD-002979,DC-10,AT_DOCK,Carrier-B,2026-08-22T19:27:00,
SHP-002980,ORD-002980,DC-08,AT_DOCK,Carrier-A,2026-08-31T09:10:00,2026-08-31T09:20:00
SHP-002981,ORD-002981,DC-11,BOOKED,Carrier-D,2026-08-12T14:19:00,
SHP-002982,ORD-002982,DC-05,AT_DOCK,Carrier-C,2026-08-05T11:23:00,2026-08-05T11:13:00
SHP-002983,ORD-002983,DC-18,LOADED,Carrier-C,2026-08-17T01:58:00,
SHP-002984,ORD-002984,DC-04,AT_DOCK,Carrier-D,2026-08-15T19:34:00,
SHP-002985,ORD-002985,DC-03,LOADED,Carrier-D,2026-08-14T20:31:00,
SHP-002986,ORD-002986,DC-17,PLANNED,Carrier-B,2026-08-21T23:14:00,
SHP-002987,ORD-002987,DC-14,AT_DOCK,Carrier-A,2026-08-13T18:38:00,
SHP-002988,ORD-002988,DC-07,BOOKED,Carrier-B,2026-08-03T08:05:00,
SHP-002989,ORD-002989,DC-14,LOADED,Carrier-C,2026-09-02T01:00:00,2026-09-02T01:46:00
SHP-002990,ORD-002990,DC-10,LOADED,Carrier-A,2026-08-04T04:49:00,2026-08-04T04:49:00
SHP-002991,ORD-002991,DC-04,BOOKED,Carrier-B,2026-08-09T02:05:00,
SHP-002992,ORD-002992,DC-07,PLANNED,Carrier-D,2026-08-16T18:29:00,2026-08-16T18:43:00
SHP-002993,ORD-002993,DC-07,DEPARTED,Carrier-C,2026-08-26T13:21:00,
SHP-002994,ORD-002994,DC-07,BOOKED,Carrier-C,2026-08-14T02:54:00,
SHP-002995,ORD-002995,DC-02,DELAYED,Carrier-D,2026-08-20T23:30:00,2026-08-20T23:14:00
SHP-002996,ORD-002996,DC-10,LOADED,Carrier-D,2026-08-23T12:53:00,2026-08-23T13:59:00
SHP-002997,ORD-002997,DC-03,AT_DOCK,Carrier-A,2026-08-02T15:27:00,2026-08-02T15:31:00
SHP-002998,ORD-002998,DC-16,AT_DOCK,Carrier-B,2026-08-06T01:44:00,2026-08-06T02:13:00
SHP-002999,ORD-002999,DC-05,LOADED,Carrier-D,2026-08-10T20:04:00,2026-08-10T20:53:00
SHP-003000,ORD-003000,DC-08,PLANNED,Carrier-D,2026-08-28T12:51:00,
SHP-003001,ORD-003001,DC-17,LOADED,Carrier-D,2026-09-02T18:34:00,2026-09-02T19:36:00
SHP-003002,ORD-003002,DC-10,DEPARTED,Carrier-B,2026-08-15T08:23:00,
SHP-003003,ORD-003003,DC-07,DELAYED,Carrier-D,2026-08-21T11:25:00,
SHP-003004,ORD-003004,DC-05,BOOKED,Carrier-A,2026-08-27T12:22:00,2026-08-27T12:30:00
SHP-003005,ORD-003005,DC-11,LOADED,Carrier-C,2026-08-15T10:51:00,2026-08-15T11:02:00
SHP-003006,ORD-003006,DC-07,PLANNED,Carrier-A,2026-09-01T22:20:00,2026-09-01T23:03:00
SHP-003007,ORD-003007,DC-01,BOOKED,Carrier-D,2026-08-04T17:06:00,2026-08-04T18:20:00
