order_id,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-002665,DC-04,STANDARD,2026-08-29T15:09:00,2026-08-29T21:09:00,RELEASED,EXCEPTION,NA,STANDARD
ORD-002666,DC-09,CRITICAL,2026-08-21T12:41:00,2026-08-22T12:41:00,SHIPPED,SHIPPED,NA,NEXT_DAY
ORD-002667,DC-05,CRITICAL,2026-08-21T23:48:00,2026-08-22T23:48:00,PICKING,HOLD,MEA,SAME_DAY
ORD-002668,DC-10,STANDARD,2026-08-20T17:40:00,2026-08-21T01:40:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-002669,DC-01,EXPEDITE,2026-08-16T06:21:00,2026-08-16T14:21:00,STAGED,HOLD,LATAM,NEXT_DAY
ORD-002670,DC-13,CRITICAL,2026-08-03T20:52:00,2026-08-04T04:52:00,STAGED,STAGED,EU,SAME_DAY
ORD-002671,DC-05,STANDARD,2026-09-03T22:55:00,2026-09-04T10:55:00,RELEASED,EXCEPTION,LATAM,STANDARD
ORD-002672,DC-15,EXPEDITE,2026-08-04T20:37:00,2026-08-05T02:37:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-002673,DC-07,STANDARD,2026-08-14T16:25:00,2026-08-15T00:25:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-002674,DC-03,STANDARD,2026-08-02T12:28:00,2026-08-02T20:28:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-002675,DC-05,STANDARD,2026-08-06T22:59:00,2026-08-07T02:59:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-002676,DC-04,STANDARD,2026-08-28T13:05:00,2026-08-28T17:05:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-002677,DC-03,EXPEDITE,2026-08-11T03:43:00,2026-08-11T11:43:00,EXCEPTION,HOLD,NA,NEXT_DAY
ORD-002678,DC-01,STANDARD,2026-08-25T04:26:00,2026-08-25T16:26:00,PICKING,EXCEPTION,MEA,STANDARD
ORD-002679,DC-12,STANDARD,2026-08-24T21:28:00,2026-08-25T21:28:00,PICKING,PICKING,NA,NEXT_DAY
ORD-002680,DC-11,STANDARD,2026-08-02T22:47:00,2026-08-03T06:47:00,STAGED,STAGED,MEA,NEXT_DAY
ORD-002681,DC-08,EXPEDITE,2026-08-10T00:08:00,2026-08-10T12:08:00,PACKING,PACKING,NA,NEXT_DAY
ORD-002682,DC-13,STANDARD,2026-09-04T12:10:00,2026-09-04T16:10:00,STAGED,STAGED,NA,NEXT_DAY
ORD-002683,DC-05,STANDARD,2026-08-07T13:23:00,2026-08-07T19:23:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-002684,DC-02,STANDARD,2026-08-17T17:45:00,2026-08-17T21:45:00,RELEASED,RELEASED,NA,STANDARD
ORD-002685,DC-10,STANDARD,2026-09-04T08:21:00,2026-09-05T08:21:00,PACKING,EXCEPTION,APAC,NEXT_DAY
ORD-002686,DC-01,STANDARD,2026-08-17T00:31:00,2026-08-18T00:31:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-002687,DC-15,STANDARD,2026-08-11T18:48:00,2026-08-12T18:48:00,EXCEPTION,EXCEPTION,NA,STANDARD
ORD-002688,DC-13,STANDARD,2026-08-05T22:35:00,2026-08-06T04:35:00,RELEASED,RELEASED,MEA,NEXT_DAY
ORD-002689,DC-07,STANDARD,2026-08-02T01:02:00,2026-08-02T09:02:00,PACKING,PACKING,NA,SAME_DAY
ORD-002690,DC-13,EXPEDITE,2026-09-04T20:45:00,2026-09-05T02:45:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-002691,DC-16,STANDARD,2026-08-24T16:00:00,2026-08-24T20:00:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-002692,DC-14,STANDARD,2026-08-25T13:36:00,2026-08-25T17:36:00,ALLOCATED,HOLD,EU,SAME_DAY
ORD-002693,DC-07,STANDARD,2026-08-01T22:50:00,2026-08-02T06:50:00,PACKING,PACKING,EU,NEXT_DAY
ORD-002694,DC-03,CRITICAL,2026-08-25T14:21:00,2026-08-26T14:21:00,PACKING,PACKING,NA,NEXT_DAY
ORD-002695,DC-13,STANDARD,2026-08-05T17:07:00,2026-08-06T05:07:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-002696,DC-11,CRITICAL,2026-08-11T20:35:00,2026-08-12T08:35:00,PACKING,PACKING,MEA,STANDARD
ORD-002697,DC-17,CRITICAL,2026-08-01T12:03:00,2026-08-01T16:03:00,PICKING,PICKING,MEA,STANDARD
ORD-002698,DC-06,CRITICAL,2026-08-28T09:47:00,2026-08-28T15:47:00,PACKING,PACKING,APAC,SAME_DAY
ORD-002699,DC-08,STANDARD,2026-08-06T01:04:00,2026-08-07T01:04:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-002700,DC-11,STANDARD,2026-08-02T17:46:00,2026-08-03T05:46:00,PICKING,HOLD,EU,SAME_DAY
ORD-002701,DC-16,STANDARD,2026-08-25T20:09:00,2026-08-26T08:09:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-002702,DC-12,STANDARD,2026-09-02T12:14:00,2026-09-02T20:14:00,PACKING,EXCEPTION,NA,STANDARD
ORD-002703,DC-05,CRITICAL,2026-08-30T18:56:00,2026-08-31T02:56:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-002704,DC-07,STANDARD,2026-08-19T17:15:00,2026-08-19T23:15:00,PICKING,PICKING,LATAM,STANDARD
ORD-002705,DC-05,STANDARD,2026-08-03T22:49:00,2026-08-04T10:49:00,PACKING,PACKING,EU,NEXT_DAY
ORD-002706,DC-17,STANDARD,2026-08-30T17:21:00,2026-08-31T17:21:00,PICKING,EXCEPTION,EU,SAME_DAY
ORD-002707,DC-11,STANDARD,2026-08-08T13:50:00,2026-08-08T19:50:00,SHIPPED,EXCEPTION,EU,NEXT_DAY
ORD-002708,DC-08,STANDARD,2026-08-30T07:02:00,2026-08-31T07:02:00,PICKING,PICKING,APAC,SAME_DAY
ORD-002709,DC-04,EXPEDITE,2026-08-06T08:09:00,2026-08-06T12:09:00,ALLOCATED,EXCEPTION,LATAM,SAME_DAY
ORD-002710,DC-08,STANDARD,2026-08-03T19:08:00,2026-08-04T07:08:00,EXCEPTION,EXCEPTION,LATAM,STANDARD
ORD-002711,DC-06,STANDARD,2026-08-21T22:09:00,2026-08-22T04:09:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-002712,DC-07,EXPEDITE,2026-08-04T17:02:00,2026-08-05T05:02:00,RELEASED,RELEASED,NA,STANDARD
ORD-002713,DC-15,CRITICAL,2026-08-11T10:06:00,2026-08-11T18:06:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-002714,DC-11,STANDARD,2026-08-05T08:42:00,2026-08-05T12:42:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-002715,DC-02,STANDARD,2026-08-21T15:06:00,2026-08-21T19:06:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-002716,DC-04,EXPEDITE,2026-08-28T12:06:00,2026-08-28T16:06:00,RELEASED,EXCEPTION,NA,NEXT_DAY
ORD-002717,DC-07,STANDARD,2026-08-17T00:29:00,2026-08-17T12:29:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-002718,DC-07,EXPEDITE,2026-08-17T00:23:00,2026-08-18T00:23:00,PACKING,EXCEPTION,MEA,STANDARD
ORD-002719,DC-08,EXPEDITE,2026-08-11T06:04:00,2026-08-11T10:04:00,EXCEPTION,EXCEPTION,NA,STANDARD
ORD-002720,DC-01,STANDARD,2026-08-25T05:54:00,2026-08-25T13:54:00,PICKING,HOLD,NA,STANDARD
ORD-002721,DC-18,STANDARD,2026-08-12T07:53:00,2026-08-13T07:53:00,RELEASED,EXCEPTION,LATAM,SAME_DAY
ORD-002722,DC-16,EXPEDITE,2026-08-28T16:25:00,2026-08-28T22:25:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-002723,DC-14,STANDARD,2026-08-25T21:04:00,2026-08-26T01:04:00,STAGED,HOLD,APAC,SAME_DAY
ORD-002724,DC-17,STANDARD,2026-08-25T12:13:00,2026-08-26T12:13:00,PICKING,PICKING,APAC,SAME_DAY
ORD-002725,DC-01,STANDARD,2026-08-05T18:06:00,2026-08-06T02:06:00,ALLOCATED,ALLOCATED,EU,NEXT_DAY
ORD-002726,DC-16,STANDARD,2026-08-29T18:09:00,2026-08-30T06:09:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-002727,DC-07,CRITICAL,2026-09-02T02:24:00,2026-09-02T08:24:00,PICKING,HOLD,APAC,SAME_DAY
ORD-002728,DC-04,EXPEDITE,2026-08-11T21:32:00,2026-08-12T01:32:00,RELEASED,RELEASED,MEA,NEXT_DAY
ORD-002729,DC-16,STANDARD,2026-08-31T00:26:00,2026-08-31T12:26:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-002730,DC-13,STANDARD,2026-08-21T10:55:00,2026-08-21T14:55:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-002731,DC-03,STANDARD,2026-08-29T22:34:00,2026-08-30T02:34:00,STAGED,STAGED,LATAM,SAME_DAY
ORD-002732,DC-16,STANDARD,2026-09-05T01:26:00,2026-09-05T05:26:00,PACKING,HOLD,MEA,NEXT_DAY
ORD-002733,DC-13,EXPEDITE,2026-08-26T03:42:00,2026-08-26T15:42:00,ALLOCATED,ALLOCATED,NA,NEXT_DAY
ORD-002734,DC-04,EXPEDITE,2026-08-12T00:04:00,2026-08-12T04:04:00,SHIPPED,HOLD,NA,STANDARD
ORD-002735,DC-07,STANDARD,2026-08-29T13:15:00,2026-08-29T21:15:00,PACKING,PACKING,EU,SAME_DAY
ORD-002736,DC-15,STANDARD,2026-09-02T23:31:00,2026-09-03T03:31:00,RELEASED,EXCEPTION,NA,STANDARD
ORD-002737,DC-02,STANDARD,2026-09-01T03:04:00,2026-09-01T07:04:00,PICKING,PICKING,APAC,SAME_DAY
ORD-002738,DC-16,EXPEDITE,2026-08-30T05:50:00,2026-08-31T05:50:00,RELEASED,RELEASED,EU,STANDARD
ORD-002739,DC-13,STANDARD,2026-08-24T08:58:00,2026-08-24T16:58:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-002740,DC-03,CRITICAL,2026-08-31T21:12:00,2026-09-01T09:12:00,STAGED,HOLD,MEA,NEXT_DAY
ORD-002741,DC-09,STANDARD,2026-08-24T19:27:00,2026-08-25T03:27:00,STAGED,STAGED,NA,NEXT_DAY
ORD-002742,DC-04,STANDARD,2026-09-05T00:13:00,2026-09-05T06:13:00,EXCEPTION,HOLD,LATAM,SAME_DAY
ORD-002743,DC-07,STANDARD,2026-08-18T13:20:00,2026-08-18T19:20:00,PACKING,PACKING,APAC,SAME_DAY
ORD-002744,DC-06,STANDARD,2026-08-25T09:42:00,2026-08-25T15:42:00,STAGED,EXCEPTION,APAC,SAME_DAY
ORD-002745,DC-17,CRITICAL,2026-08-30T14:09:00,2026-08-30T22:09:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-002746,DC-18,CRITICAL,2026-08-24T01:36:00,2026-08-25T01:36:00,PACKING,PACKING,EU,SAME_DAY
ORD-002747,DC-11,EXPEDITE,2026-08-24T07:36:00,2026-08-24T13:36:00,PACKING,EXCEPTION,MEA,STANDARD
ORD-002748,DC-18,EXPEDITE,2026-09-02T21:10:00,2026-09-03T21:10:00,ALLOCATED,ALLOCATED,EU,SAME_DAY
ORD-002749,DC-15,STANDARD,2026-08-06T06:23:00,2026-08-06T18:23:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-002750,DC-06,STANDARD,2026-08-23T05:23:00,2026-08-24T05:23:00,PACKING,HOLD,NA,SAME_DAY
ORD-002751,DC-03,STANDARD,2026-09-03T08:37:00,2026-09-03T16:37:00,PICKING,PICKING,EU,SAME_DAY
ORD-002752,DC-17,STANDARD,2026-08-30T21:48:00,2026-08-31T21:48:00,RELEASED,RELEASED,NA,STANDARD
ORD-002753,DC-04,STANDARD,2026-09-04T12:47:00,2026-09-05T00:47:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-002754,DC-17,EXPEDITE,2026-09-02T03:58:00,2026-09-02T09:58:00,STAGED,EXCEPTION,NA,STANDARD
ORD-002755,DC-08,STANDARD,2026-08-25T10:47:00,2026-08-25T18:47:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-002756,DC-05,STANDARD,2026-08-06T18:14:00,2026-08-07T02:14:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-002757,DC-11,STANDARD,2026-08-19T14:12:00,2026-08-19T20:12:00,PACKING,HOLD,NA,SAME_DAY
ORD-002758,DC-07,STANDARD,2026-08-17T13:08:00,2026-08-17T19:08:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-002759,DC-16,STANDARD,2026-08-26T12:00:00,2026-08-27T12:00:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-002760,DC-04,EXPEDITE,2026-08-01T08:46:00,2026-08-01T14:46:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-002761,DC-07,EXPEDITE,2026-09-01T01:12:00,2026-09-01T13:12:00,PICKING,PICKING,APAC,STANDARD
ORD-002762,DC-09,EXPEDITE,2026-08-26T21:55:00,2026-08-27T21:55:00,RELEASED,EXCEPTION,NA,NEXT_DAY
ORD-002763,DC-15,STANDARD,2026-08-11T14:15:00,2026-08-12T14:15:00,PICKING,HOLD,LATAM,SAME_DAY
ORD-002764,DC-17,STANDARD,2026-08-05T20:03:00,2026-08-06T04:03:00,STAGED,STAGED,MEA,SAME_DAY
ORD-002765,DC-08,EXPEDITE,2026-08-13T02:53:00,2026-08-13T08:53:00,PACKING,HOLD,APAC,SAME_DAY
ORD-002766,DC-03,STANDARD,2026-08-06T09:19:00,2026-08-06T17:19:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-002767,DC-08,STANDARD,2026-09-04T12:46:00,2026-09-05T00:46:00,ALLOCATED,ALLOCATED,LATAM,SAME_DAY
ORD-002768,DC-08,EXPEDITE,2026-08-13T08:43:00,2026-08-14T08:43:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-002769,DC-02,STANDARD,2026-09-04T09:00:00,2026-09-04T13:00:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-002770,DC-15,STANDARD,2026-08-29T13:38:00,2026-08-29T17:38:00,ALLOCATED,HOLD,LATAM,STANDARD
ORD-002771,DC-05,EXPEDITE,2026-08-12T11:04:00,2026-08-13T11:04:00,SHIPPED,HOLD,LATAM,NEXT_DAY
ORD-002772,DC-03,STANDARD,2026-09-01T21:29:00,2026-09-02T09:29:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-002773,DC-10,STANDARD,2026-09-05T02:25:00,2026-09-05T14:25:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-002774,DC-12,STANDARD,2026-08-08T13:44:00,2026-08-08T21:44:00,EXCEPTION,HOLD,APAC,STANDARD
ORD-002775,DC-05,STANDARD,2026-08-15T15:24:00,2026-08-15T21:24:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-002776,DC-05,EXPEDITE,2026-09-04T11:59:00,2026-09-05T11:59:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-002777,DC-08,STANDARD,2026-09-04T14:40:00,2026-09-04T20:40:00,RELEASED,RELEASED,APAC,SAME_DAY
ORD-002778,DC-14,STANDARD,2026-08-28T21:13:00,2026-08-29T21:13:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-002779,DC-05,STANDARD,2026-08-10T05:11:00,2026-08-10T11:11:00,ALLOCATED,HOLD,APAC,NEXT_DAY
ORD-002780,DC-18,STANDARD,2026-08-24T00:20:00,2026-08-24T08:20:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-002781,DC-13,STANDARD,2026-08-31T23:30:00,2026-09-01T11:30:00,PICKING,PICKING,MEA,SAME_DAY
ORD-002782,DC-01,STANDARD,2026-08-07T23:45:00,2026-08-08T23:45:00,STAGED,STAGED,LATAM,SAME_DAY
ORD-002783,DC-08,EXPEDITE,2026-08-30T01:47:00,2026-08-31T01:47:00,STAGED,HOLD,LATAM,STANDARD
ORD-002784,DC-10,STANDARD,2026-08-04T12:01:00,2026-08-04T20:01:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-002785,DC-03,STANDARD,2026-09-01T16:52:00,2026-09-01T20:52:00,SHIPPED,EXCEPTION,EU,STANDARD
ORD-002786,DC-12,STANDARD,2026-08-04T20:57:00,2026-08-05T02:57:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-002787,DC-05,STANDARD,2026-08-28T00:43:00,2026-08-28T08:43:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-002788,DC-11,STANDARD,2026-08-28T07:42:00,2026-08-28T19:42:00,STAGED,HOLD,APAC,NEXT_DAY
ORD-002789,DC-16,STANDARD,2026-08-31T07:29:00,2026-09-01T07:29:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-002790,DC-02,CRITICAL,2026-09-02T00:10:00,2026-09-03T00:10:00,PICKING,EXCEPTION,MEA,NEXT_DAY
ORD-002791,DC-05,STANDARD,2026-08-03T13:12:00,2026-08-04T01:12:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-002792,DC-08,CRITICAL,2026-08-18T14:03:00,2026-08-18T22:03:00,SHIPPED,EXCEPTION,MEA,STANDARD
ORD-002793,DC-07,EXPEDITE,2026-08-19T14:44:00,2026-08-19T18:44:00,PACKING,PACKING,APAC,STANDARD
ORD-002794,DC-01,STANDARD,2026-08-12T09:35:00,2026-08-12T17:35:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-002795,DC-12,EXPEDITE,2026-08-16T15:28:00,2026-08-16T23:28:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-002796,DC-11,STANDARD,2026-08-03T13:40:00,2026-08-03T19:40:00,PICKING,HOLD,MEA,NEXT_DAY
ORD-002797,DC-10,EXPEDITE,2026-08-30T05:29:00,2026-08-30T17:29:00,STAGED,HOLD,MEA,NEXT_DAY
ORD-002798,DC-03,CRITICAL,2026-08-02T17:59:00,2026-08-02T21:59:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-002799,DC-03,STANDARD,2026-09-02T18:31:00,2026-09-03T06:31:00,STAGED,EXCEPTION,NA,STANDARD
ORD-002800,DC-12,STANDARD,2026-08-03T13:27:00,2026-08-03T19:27:00,PACKING,PACKING,LATAM,SAME_DAY
ORD-002801,DC-07,STANDARD,2026-09-02T22:39:00,2026-09-03T10:39:00,SHIPPED,EXCEPTION,LATAM,SAME_DAY
ORD-002802,DC-06,STANDARD,2026-09-02T05:34:00,2026-09-03T05:34:00,STAGED,HOLD,EU,SAME_DAY
ORD-002803,DC-17,STANDARD,2026-08-12T00:54:00,2026-08-12T06:54:00,STAGED,STAGED,MEA,STANDARD
ORD-002804,DC-14,STANDARD,2026-08-20T20:14:00,2026-08-21T00:14:00,STAGED,HOLD,APAC,STANDARD
ORD-002805,DC-08,STANDARD,2026-08-09T18:30:00,2026-08-09T22:30:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-002806,DC-05,STANDARD,2026-08-13T16:36:00,2026-08-13T22:36:00,PACKING,PACKING,MEA,STANDARD
ORD-002807,DC-04,EXPEDITE,2026-09-03T08:25:00,2026-09-04T08:25:00,PACKING,EXCEPTION,APAC,STANDARD
ORD-002808,DC-12,EXPEDITE,2026-08-10T14:35:00,2026-08-11T02:35:00,PICKING,PICKING,LATAM,NEXT_DAY
ORD-002809,DC-08,EXPEDITE,2026-08-10T12:45:00,2026-08-10T20:45:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-002810,DC-04,CRITICAL,2026-08-08T03:52:00,2026-08-08T15:52:00,STAGED,EXCEPTION,NA,STANDARD
ORD-002811,DC-03,STANDARD,2026-08-20T19:53:00,2026-08-20T23:53:00,PACKING,EXCEPTION,LATAM,STANDARD
ORD-002812,DC-13,EXPEDITE,2026-08-21T22:14:00,2026-08-22T04:14:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-002813,DC-08,STANDARD,2026-08-12T00:23:00,2026-08-12T12:23:00,SHIPPED,HOLD,NA,NEXT_DAY
ORD-002814,DC-08,STANDARD,2026-08-02T11:43:00,2026-08-02T15:43:00,STAGED,STAGED,EU,STANDARD
ORD-002815,DC-10,STANDARD,2026-08-24T14:16:00,2026-08-25T14:16:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-002816,DC-07,CRITICAL,2026-08-08T06:29:00,2026-08-08T14:29:00,PICKING,HOLD,MEA,SAME_DAY
ORD-002817,DC-15,EXPEDITE,2026-08-17T20:08:00,2026-08-18T08:08:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-002818,DC-04,STANDARD,2026-08-21T22:34:00,2026-08-22T04:34:00,PICKING,PICKING,APAC,STANDARD
ORD-002819,DC-16,STANDARD,2026-08-01T19:22:00,2026-08-02T07:22:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-002820,DC-01,STANDARD,2026-08-29T23:40:00,2026-08-30T11:40:00,PACKING,PACKING,EU,NEXT_DAY
ORD-002821,DC-14,STANDARD,2026-09-01T08:22:00,2026-09-01T20:22:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-002822,DC-09,STANDARD,2026-08-06T21:06:00,2026-08-07T05:06:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-002823,DC-17,STANDARD,2026-08-27T22:47:00,2026-08-28T06:47:00,PICKING,HOLD,MEA,SAME_DAY
ORD-002824,DC-10,STANDARD,2026-08-06T13:28:00,2026-08-07T01:28:00,STAGED,STAGED,EU,STANDARD
ORD-002825,DC-01,STANDARD,2026-08-05T18:18:00,2026-08-06T18:18:00,PACKING,PACKING,EU,SAME_DAY
ORD-002826,DC-10,STANDARD,2026-08-04T18:47:00,2026-08-04T22:47:00,PACKING,HOLD,EU,STANDARD
ORD-002827,DC-05,STANDARD,2026-08-28T01:16:00,2026-08-28T07:16:00,STAGED,STAGED,MEA,NEXT_DAY
ORD-002828,DC-08,STANDARD,2026-08-19T18:56:00,2026-08-19T22:56:00,PACKING,PACKING,MEA,SAME_DAY
ORD-002829,DC-16,STANDARD,2026-08-31T10:23:00,2026-08-31T18:23:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-002830,DC-11,EXPEDITE,2026-08-17T23:19:00,2026-08-18T05:19:00,RELEASED,HOLD,MEA,NEXT_DAY
ORD-002831,DC-11,EXPEDITE,2026-09-04T05:53:00,2026-09-05T05:53:00,STAGED,EXCEPTION,MEA,SAME_DAY
ORD-002832,DC-17,STANDARD,2026-08-28T11:49:00,2026-08-28T17:49:00,STAGED,STAGED,APAC,NEXT_DAY
ORD-002833,DC-13,EXPEDITE,2026-08-19T12:30:00,2026-08-19T18:30:00,PICKING,PICKING,MEA,SAME_DAY
ORD-002834,DC-14,STANDARD,2026-08-14T10:44:00,2026-08-14T22:44:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-002835,DC-07,STANDARD,2026-09-01T13:48:00,2026-09-02T13:48:00,PACKING,PACKING,EU,NEXT_DAY
ORD-002836,DC-07,EXPEDITE,2026-08-09T20:22:00,2026-08-10T00:22:00,EXCEPTION,HOLD,APAC,NEXT_DAY
ORD-002837,DC-06,STANDARD,2026-08-16T11:56:00,2026-08-16T17:56:00,PACKING,EXCEPTION,APAC,SAME_DAY
ORD-002838,DC-05,CRITICAL,2026-08-24T08:38:00,2026-08-24T20:38:00,SHIPPED,SHIPPED,APAC,SAME_DAY
ORD-002839,DC-15,STANDARD,2026-08-18T10:15:00,2026-08-18T22:15:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-002840,DC-16,STANDARD,2026-09-03T16:09:00,2026-09-04T00:09:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-002841,DC-02,STANDARD,2026-08-15T20:49:00,2026-08-16T00:49:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-002842,DC-15,STANDARD,2026-08-28T17:33:00,2026-08-28T23:33:00,PACKING,HOLD,EU,STANDARD
ORD-002843,DC-01,STANDARD,2026-08-20T19:35:00,2026-08-20T23:35:00,PACKING,PACKING,NA,SAME_DAY
ORD-002844,DC-10,STANDARD,2026-08-28T23:10:00,2026-08-29T03:10:00,PICKING,PICKING,EU,STANDARD
ORD-002845,DC-02,STANDARD,2026-08-26T08:35:00,2026-08-26T14:35:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-002846,DC-07,EXPEDITE,2026-08-23T15:39:00,2026-08-23T23:39:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-002847,DC-06,STANDARD,2026-08-29T11:19:00,2026-08-29T15:19:00,PACKING,PACKING,MEA,STANDARD
ORD-002848,DC-12,STANDARD,2026-08-22T09:08:00,2026-08-23T09:08:00,RELEASED,RELEASED,APAC,NEXT_DAY
ORD-002849,DC-11,EXPEDITE,2026-09-03T08:28:00,2026-09-03T20:28:00,RELEASED,EXCEPTION,APAC,NEXT_DAY
ORD-002850,DC-10,EXPEDITE,2026-09-04T11:50:00,2026-09-04T15:50:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-002851,DC-05,STANDARD,2026-08-03T09:26:00,2026-08-04T09:26:00,ALLOCATED,EXCEPTION,LATAM,NEXT_DAY
ORD-002852,DC-10,STANDARD,2026-08-23T22:16:00,2026-08-24T22:16:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-002853,DC-18,CRITICAL,2026-08-12T19:51:00,2026-08-13T01:51:00,EXCEPTION,HOLD,MEA,STANDARD
ORD-002854,DC-17,STANDARD,2026-08-01T11:57:00,2026-08-01T19:57:00,RELEASED,RELEASED,EU,NEXT_DAY
ORD-002855,DC-01,STANDARD,2026-08-11T04:52:00,2026-08-11T08:52:00,SHIPPED,HOLD,LATAM,SAME_DAY
ORD-002856,DC-04,STANDARD,2026-09-03T12:07:00,2026-09-04T12:07:00,PACKING,EXCEPTION,APAC,SAME_DAY
ORD-002857,DC-05,STANDARD,2026-08-28T21:56:00,2026-08-29T09:56:00,RELEASED,EXCEPTION,APAC,SAME_DAY
ORD-002858,DC-03,STANDARD,2026-08-24T17:16:00,2026-08-25T01:16:00,ALLOCATED,HOLD,NA,STANDARD
ORD-002859,DC-18,STANDARD,2026-08-27T09:15:00,2026-08-28T09:15:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-002860,DC-16,STANDARD,2026-08-25T16:31:00,2026-08-25T22:31:00,EXCEPTION,HOLD,MEA,SAME_DAY
ORD-002861,DC-14,STANDARD,2026-08-31T11:48:00,2026-08-31T23:48:00,PICKING,PICKING,EU,STANDARD
ORD-002862,DC-12,STANDARD,2026-08-01T12:41:00,2026-08-02T12:41:00,STAGED,STAGED,NA,STANDARD
ORD-002863,DC-18,STANDARD,2026-08-28T17:44:00,2026-08-28T23:44:00,EXCEPTION,EXCEPTION,NA,NEXT_DAY
ORD-002864,DC-04,STANDARD,2026-08-12T00:50:00,2026-08-12T04:50:00,PACKING,EXCEPTION,LATAM,STANDARD
ORD-002865,DC-03,STANDARD,2026-08-18T08:45:00,2026-08-18T16:45:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-002866,DC-17,STANDARD,2026-08-22T01:00:00,2026-08-22T09:00:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-002867,DC-18,STANDARD,2026-08-17T02:13:00,2026-08-18T02:13:00,SHIPPED,SHIPPED,LATAM,STANDARD
